Position	Strand	EGDe_37C_TermSeq
2014039	+	1
2014040	+	0
2014042	+	0
2014061	+	0
2014064	+	0
2014082	+	0
2014085	+	0
2014089	+	1
2014090	+	0
2014091	+	0
2014092	+	0
2014093	+	0
2014095	+	0
2014096	+	0
2014097	+	1
2014098	+	0
2014099	+	0
2014100	+	0
2014102	+	0
2014103	+	0
2014104	+	0
2014105	+	1
2014107	+	0
2014120	+	0
2014121	+	0
2014129	+	0
2014132	+	0
2014141	+	0
2014145	+	0
2014154	+	0
2014155	+	0
2014156	+	0
2014161	+	0
2014165	+	0
2014168	+	0
2014172	+	0
2014188	+	0
2014216	+	0
2014218	+	0
2014219	+	0
2014220	+	0
2014224	+	0
2014225	+	0
2014228	+	0
2014233	+	0
2014234	+	1
2014235	+	0
2014237	+	0
2014238	+	0
2014239	+	0
2014242	+	0
2014252	+	0
2014255	+	0
2014256	+	0
2014257	+	0
2014270	+	0
2014271	+	0
2014275	+	0
2014285	+	0
2014288	+	0
2014320	+	0
2014324	+	0
2014332	+	0
2014333	+	1
2014334	+	1
2014335	+	0
2014341	+	0
2014344	+	1
2014348	+	0
2014361	+	0
2014363	+	0
2014366	+	0
2014387	+	0
2014404	+	0
2014405	+	0
2014409	+	0
2014412	+	0
2014418	+	0
2014432	+	0
2014441	+	0
2014445	+	0
2014464	+	0
2014480	+	0
2014483	+	0
2014529	+	0
2014564	+	0
2014576	+	0
2014578	+	0
2014588	+	0
2014605	+	0
2014608	+	0
2014614	+	0
2014616	+	0
2014623	+	0
2014636	+	0
2014644	+	0
2014663	+	0
2014681	+	0
2014690	+	0
2014717	+	0
2014719	+	0
2014723	+	0
2014743	+	0
2014745	+	0
2014748	+	0
2014762	+	0
2014765	+	0
2014782	+	0
2014786	+	0
2014793	+	0
2014794	+	0
2014800	+	0
2014804	+	0
2014805	+	0
2014807	+	0
2014822	+	0
2014835	+	0
2014868	+	0
2014889	+	0
2014904	+	0
2014924	+	0
2014953	+	0
2014961	+	0
2014971	+	0
2015022	+	0
2015038	+	0
2015059	+	0
2015060	+	0
2015061	+	1
2015062	+	0
2015063	+	1
2015064	+	0
2015075	+	0
2015085	+	0
2015091	+	0
2015123	+	0
2015140	+	0
2015150	+	0
2015163	+	0
2015173	+	0
2015176	+	0
2015177	+	0
2015186	+	0
2015198	+	0
2015209	+	0
2015227	+	0
2015234	+	0
2015240	+	0
2015254	+	0
2015266	+	0
2015274	+	0
2015301	+	0
2015304	+	0
2015322	+	0
2015328	+	0
2015329	+	0
2015346	+	0
2015360	+	0
2015365	+	0
2015366	+	0
2015376	+	0
2015386	+	0
2015414	+	0
2015416	+	0
2015418	+	0
2015435	+	0
2015452	+	0
2015454	+	0
2015464	+	0
2015506	+	0
2015574	+	0
2015577	+	0
2015584	+	0
2015615	+	0
2015620	+	0
2015669	+	0
2015738	+	0
2015739	+	0
2015743	+	0
2015747	+	0
2015756	+	0
2015763	+	0
2015764	+	0
2015765	+	0
2015766	+	0
2015767	+	0
2015768	+	2
2015769	+	4
2015770	+	41
2015771	+	6
2015772	+	1
2015773	+	0
2015774	+	0
2015775	+	0
2015794	+	0
2015798	+	0
2015799	+	0
2015808	+	0
2015815	+	0
2015816	+	0
2015818	+	0
2015821	+	0
2015838	+	0
2015851	+	0
2015861	+	0
2015876	+	0
2015878	+	0
2015886	+	0
2015890	+	0
2015891	+	0
2015894	+	0
2015907	+	0
2015934	+	0
2015937	+	0
2015942	+	0
2015949	+	0
2015955	+	0
2015957	+	0
2015961	+	0
2015981	+	0
2016004	+	0
2016013	+	0
2016014	+	0
2016018	+	0
2016019	+	1
2016020	+	0
2016023	+	0
2016028	+	0
2016030	+	0
2016031	+	0
2016033	+	0
2016034	+	0
2016038	+	0
2016039	+	0
2016040	+	0
2016058	+	0
2016069	+	0
2016075	+	0
2016080	+	0
2016081	+	0
2016085	+	0
2016088	+	0
2016091	+	0
2016092	+	0
2016094	+	0
2016096	+	1
2016097	+	0
2016098	+	0
2016100	+	0
2016110	+	0
2016117	+	0
2016119	+	0
2016124	+	0
2016125	+	0
2016126	+	1
2016127	+	0
2016130	+	0
2016132	+	1
2016134	+	0
2016137	+	0
2016142	+	0
2016143	+	0
2016145	+	0
2016147	+	1
2016148	+	0
2016151	+	0
2016159	+	0
2016165	-	0
2016170	+	0
2016171	+	0
2016176	+	0
2016177	+	0
2016178	-	0
2016178	+	0
2016178	-	0
2016178	+	0
2016179	+	0
2016180	+	0
2016182	+	0
2016183	+	0
2016187	+	0
2016191	+	0
2016195	+	0
2016202	+	0
2016204	+	0
2016207	+	0
2016226	+	0
2016231	+	0
2016233	+	0
2016235	+	0
2016236	+	0
2016242	+	0
2016244	+	0
2016247	+	0
2016261	+	1
2016280	+	0
2016282	+	0
2016285	+	0
2016288	+	0
2016289	+	0
2016290	+	1
2016291	+	0
2016292	+	0
2016294	+	0
2016299	+	0
2016300	+	0
2016301	+	0
2016303	+	0
2016314	+	0
2016316	+	0
2016328	+	0
2016343	+	0
2016348	+	0
2016355	+	0
2016358	+	0
2016359	+	0
2016361	+	0
2016363	+	0
2016369	+	0
2016376	+	0
2016378	+	0
2016385	+	0
2016390	+	0
2016391	+	0
2016401	+	0
2016403	+	0
2016406	+	0
2016407	+	0
2016408	+	0
2016409	+	1
2016411	+	0
2016412	+	0
2016414	+	0
2016415	+	1
2016416	+	1
2016417	+	1
2016419	+	0
2016420	+	0
2016421	+	0
2016422	+	0
2016429	+	0
2016430	+	0
2016438	+	0
2016439	+	0
2016445	+	0
2016452	+	0
2016465	+	0
2016469	+	0
2016474	+	0
2016475	+	0
2016481	+	0
2016488	+	0
2016492	+	0
2016495	+	0
2016525	+	0
2016537	+	0
2016542	+	0
2016543	+	0
2016546	+	0
2016549	+	0
2016567	+	0
2016594	+	0
2016620	+	0
2016630	+	0
2016643	+	0
2016665	+	0
2016792	+	0
2016804	+	0
2016863	+	0
2016874	+	0
2016892	+	0
2016908	+	0
2016919	+	0
2016933	+	0
2016934	+	0
2016966	+	0
2017009	+	0
2017017	+	0
2017028	+	0
2017040	+	0
2017050	+	0
2017063	+	0
2017064	+	0
2017086	+	0
2017114	+	0
2017200	+	0
2017204	+	0
2017231	+	0
2017257	+	0
2017258	+	0
2017259	+	0
2017365	+	0
2017393	+	0
2017444	+	0
2017456	+	0
2017458	+	0
2017468	+	0
2017520	+	0
2017551	+	0
2017561	+	0
2017570	+	0
2017583	+	0
2017585	+	0
2017596	+	0
2017677	+	0
2017680	+	0
2017694	+	0
2017884	+	0
2017891	+	0
2017943	+	0
2017964	+	0
2018018	+	0
2018063	+	0
2018088	+	0
2018152	+	0
2018155	+	0
2018165	+	0
2018169	+	0
2018329	+	0
2018334	+	0
2018353	+	0
2018369	+	0
2018425	+	0
2018547	+	0
2018699	+	0
2018729	+	0
2018826	+	0
2018844	+	0
2018868	+	0
2018930	+	0
2019012	+	0
2019053	+	0
2019091	+	0
2019092	+	0
2019112	+	0
2019127	+	0
2019134	+	0
2019135	+	0
2019136	+	1
2019138	+	0
2019143	+	0
2019248	+	0
2019328	+	0
2019344	+	0
2019363	+	0
2019365	+	0
2019377	+	0
2019420	-	0
2019434	-	0
2019445	+	0
2019446	+	0
2019496	-	0
2019498	-	0
2019499	-	0
2019500	-	0
2019502	-	0
2019504	+	0
2019506	-	0
2019515	-	0
2019521	-	0
2019538	-	0
2019547	-	0
2019565	-	0
2019601	-	0
2019604	-	0
2019608	-	0
2019621	-	0
2019622	-	0
2019626	-	0
2019631	-	0
2019635	+	0
2019636	+	0
2019638	+	0
2019640	-	0
2019640	+	6
2019640	-	0
2019640	+	6
2019641	+	51
2019642	+	37
2019643	+	48
2019644	+	40
2019645	+	32
2019646	+	10
2019647	+	8
2019648	+	1
2019649	-	0
2019649	+	1
2019649	-	0
2019649	+	1
2019650	+	0
2019651	+	0
2019653	+	0
2019656	+	0
2019658	+	0
2019661	+	1
2019662	+	1
2019663	+	2
2019664	+	4
2019665	+	6
2019666	+	1
2019676	-	0
2019676	+	0
2019676	-	0
2019676	+	0
2019678	-	0
2019679	-	0
2019680	-	1
2019681	-	1
2019681	+	0
2019681	-	1
2019681	+	0
2019682	-	1
2019683	-	5
2019683	+	2
2019683	-	5
2019683	+	2
2019684	+	12
2019685	+	4
2019686	+	2
2019687	+	2
2019688	-	0
2019688	+	7
2019688	-	0
2019688	+	7
2019689	+	5
2019690	+	1
2019691	+	1
2019692	+	1
2019694	+	1
2019695	+	0
2019696	+	1
2019697	+	1
2019698	+	0
2019699	+	0
2019700	+	0
2019703	+	1
2019704	+	0
2019705	+	1
2019706	+	0
2019707	+	1
2019708	+	0
2019709	+	0
2019710	+	1
2019711	+	2
2019713	+	0
2019714	+	0
2019715	+	0
2019716	+	0
2019717	+	1
2019718	+	2
2019719	+	2
2019720	+	0
2019722	+	1
2019724	+	1
2019728	+	0
2019730	+	0
2019732	+	0
2019734	+	2
2019736	+	0
2019738	+	1
2019739	+	0
2019740	+	0
2019742	+	1
2019743	+	1
2019744	+	1
2019745	+	0
2019746	+	0
2019747	+	0
2019748	+	0
2019749	+	1
2019751	+	0
2019752	+	0
2019753	+	0
2019754	+	1
2019755	+	1
2019758	+	0
2019760	+	3
2019761	+	0
2019762	+	0
2019764	+	1
2019766	+	2
2019767	+	0
2019768	+	0
2019769	+	0
2019770	+	0
2019772	+	1
2019776	+	0
2019777	+	1
2019778	+	0
2019780	+	0
2019781	+	0
2019783	+	0
2019784	+	2
2019785	+	1
2019786	+	1
2019787	+	0
2019788	+	0
2019789	+	2
2019790	+	0
2019791	+	0
2019792	+	0
2019793	+	0
2019794	+	0
2019797	+	0
2019799	+	0
2019802	+	0
2019806	+	0
2019809	+	0
2019811	+	0
2019812	+	0
2019813	+	0
2019814	+	0
2019815	+	0
2019818	+	0
2019820	+	0
2019828	+	0
2019833	+	0
2019838	+	1
2019840	+	2
2019842	+	0
2019845	+	0
2019846	+	0
2019854	+	0
2019859	+	0
2019863	+	0
2019864	+	0
2019865	+	0
2019868	+	3
2019878	+	0
2019882	+	0
2019887	+	0
2019888	+	0
2019890	+	0
2019892	+	0
2019894	+	0
2019895	+	0
2019896	+	0
2019897	+	0
2019898	+	0
2019901	+	1
2019902	+	0
2019903	+	0
2019905	+	0
2019906	+	0
2019907	+	1
2019908	+	0
2019909	+	1
2019910	+	0
2019911	+	1
2019912	+	1
2019913	+	1
2019914	+	2
2019915	+	0
2019916	+	2
2019917	+	2
2019919	+	0
2019920	+	0
2019921	+	1
2019922	+	0
2019923	+	0
2019924	+	0
2019925	+	0
2019930	+	1
2019935	+	0
2019943	+	0
2019944	+	0
2019945	+	0
2019946	+	0
2019947	+	0
2019948	+	1
2019951	+	0
2019952	+	0
2019953	+	0
2019954	+	0
2019963	+	0
2019964	+	0
2019967	+	0
2019968	+	0
2019969	+	0
2019975	+	0
2019976	+	0
2019977	+	0
2019978	+	0
2019979	+	0
2019980	+	0
2019981	+	0
2019982	+	0
2019984	+	0
2019988	+	0
2019994	+	1
2019997	+	0
2019998	+	0
2020000	+	0
2020002	+	0
2020003	+	0
2020004	+	0
2020005	+	1
2020006	+	3
2020007	+	1
2020008	+	1
2020009	+	2
2020010	+	1
2020011	+	1
2020012	+	1
2020013	+	1
2020014	+	2
2020015	+	0
2020016	+	0
2020019	+	0
2020021	+	4
2020022	+	1
2020025	+	0
2020027	+	0
2020028	+	0
2020029	+	2
2020030	+	0
2020032	+	1
2020033	+	0
2020035	+	0
2020036	+	0
2020040	+	0
2020041	+	0
2020042	+	1
2020043	+	1
2020044	+	1
2020045	+	0
2020046	+	1
2020047	+	1
2020048	+	0
2020050	+	0
2020052	+	0
2020056	+	0
2020058	+	1
2020059	+	0
2020060	+	1
2020061	+	1
2020066	+	0
2020067	+	1
2020068	+	0
2020072	+	0
2020073	+	0
2020077	+	0
2020078	+	0
2020080	+	0
2020081	+	0
2020085	+	0
2020086	+	0
2020094	+	0
2020099	+	0
2020104	+	0
2020105	+	0
2020106	+	1
2020108	+	0
2020109	+	1
2020110	+	0
2020111	+	0
2020112	+	1
2020114	+	0
2020115	+	0
2020116	+	0
2020120	+	0
2020123	+	0
2020124	+	0
2020125	+	0
2020126	+	0
2020128	+	0
2020129	+	0
2020131	+	0
2020134	+	0
2020140	+	0
2020143	+	0
2020146	+	0
2020147	+	0
2020148	+	0
2020149	+	1
2020150	+	0
2020153	+	0
2020154	+	1
2020159	+	0
2020161	+	0
2020162	+	0
2020163	+	0
2020166	+	0
2020172	+	1
2020173	+	0
2020175	+	0
2020176	+	1
2020177	+	1
2020178	+	0
2020180	+	1
2020183	+	0
2020184	+	0
2020185	+	0
2020193	+	0
2020195	+	0
2020199	+	0
2020201	+	0
2020202	+	0
2020206	+	0
2020215	+	0
2020216	+	0
2020219	+	0
2020221	+	0
2020222	+	0
2020223	+	0
2020225	+	0
2020227	+	0
2020230	+	0
2020232	+	0
2020233	+	0
2020235	+	1
2020236	+	0
2020237	+	0
2020238	+	0
2020240	+	1
2020241	+	1
2020242	+	2
2020243	+	0
2020244	+	1
2020246	+	0
2020247	+	0
2020248	+	1
2020249	+	0
2020251	+	1
2020252	+	0
2020260	+	0
2020265	+	0
2020267	+	1
2020268	+	0
2020269	+	0
2020271	+	1
2020272	+	1
2020273	+	1
2020274	+	1
2020275	+	3
2020276	+	3
2020277	+	2
2020278	+	2
2020279	+	1
2020280	+	1
2020281	+	2
2020282	+	1
2020283	+	1
2020284	+	0
2020285	+	0
2020286	+	1
2020288	+	1
2020289	+	3
2020290	+	3
2020291	+	1
2020292	+	1
2020293	+	1
2020294	+	1
2020295	+	2
2020296	+	2
2020297	+	1
2020298	+	0
2020299	+	1
2020300	+	1
2020301	+	7
2020302	+	1
2020303	+	1
2020304	+	2
2020305	+	2
2020306	+	7
2020307	+	2
2020310	+	0
2020311	+	0
2020316	+	1
2020317	+	1
2020318	+	0
2020319	+	0
2020320	+	1
2020321	+	2
2020322	+	6
2020323	+	2
2020324	+	2
2020325	+	2
2020326	+	3
2020327	+	4
2020328	+	9
2020329	+	6
2020330	+	3
2020331	+	1
2020332	+	1
2020333	+	0
2020334	+	0
2020335	+	0
2020340	+	0
2020344	+	0
2020352	+	0
2020354	+	1
2020355	+	0
2020358	+	0
2020359	+	0
2020360	+	0
2020362	+	2
2020363	+	3
2020364	+	8
2020365	+	4
2020366	+	8
2020367	+	3
2020368	+	1
2020369	+	2
2020370	+	0
2020371	+	5
2020372	+	5
2020374	+	2
2020375	+	0
2020376	+	0
2020377	+	2
2020378	+	1
2020379	+	1
2020380	+	6
2020381	+	0
2020382	+	0
2020383	+	1
2020384	+	1
2020385	+	1
2020386	+	2
2020387	+	1
2020388	+	0
2020389	+	0
2020390	+	0
2020394	+	0
2020398	+	0
2020399	+	0
2020401	+	0
2020404	+	0
2020405	+	0
2020406	+	0
2020407	+	0
2020409	+	0
2020410	+	0
2020412	+	0
2020413	+	0
2020414	+	0
2020417	+	0
2020421	+	0
2020422	+	0
2020424	+	0
2020425	+	0
2020426	+	1
2020427	+	1
2020428	+	0
2020431	+	0
2020432	+	0
2020433	+	1
2020434	+	1
2020435	+	1
2020436	+	1
2020437	+	0
2020439	+	0
2020441	+	0
2020442	+	0
2020445	+	0
2020448	+	0
2020449	+	0
2020456	+	0
2020457	+	0
2020458	+	0
2020463	+	0
2020471	+	0
2020476	+	0
2020479	+	0
2020482	+	0
2020483	+	1
2020484	+	1
2020485	+	0
2020488	+	1
2020489	+	11
2020490	+	11
2020491	+	1
2020498	+	0
2020500	+	0
2020501	+	0
2020504	+	0
2020510	+	0
2020513	+	0
2020525	+	0
2020532	+	0
2020535	+	0
2020553	+	0
2020558	+	0
2020643	+	0
2020668	-	0
2020701	+	0
2020702	+	0
2020703	+	20
2020704	+	9
2020705	+	0
2020706	+	0
2020707	+	0
2020708	+	0
2020718	+	0
2020719	+	0
2020741	+	0
2020763	+	0
2020769	+	0
2020778	+	0
2020791	+	0
2020792	+	0
2020803	+	0
2020809	+	0
2020810	+	0
2020817	+	0
2020847	+	0
2020848	+	0
2020849	+	0
2020883	+	0
2020889	+	0
2020934	+	0
2020943	+	0
2020959	+	0
2020988	+	0
2020994	+	0
2021000	+	0
2021011	+	0
2021031	+	0
2021075	+	0
2021081	+	0
2021098	+	0
2021138	+	0
2021148	+	0
2021189	+	0
2021200	+	0
2021228	+	0
2021230	+	0
2021234	+	0
2021251	+	0
2021274	+	0
2021302	+	0
2021313	+	0
2021324	+	0
2021328	+	0
2021338	+	0
2021341	+	0
2021351	+	0
2021363	+	0
2021374	+	0
2021377	+	0
2021397	+	0
2021431	+	0
2021437	+	0
2021533	+	0
2021538	+	0
2021561	+	0
2021590	+	0
2021596	+	0
2021598	+	0
2021606	+	0
2021618	+	0
2021651	+	0
2021685	+	0
2021720	+	0
2021743	+	0
2021748	+	0
2021784	+	0
2021792	+	0
2021803	+	0
2021817	+	0
2021840	+	0
2021843	+	0
2021846	+	0
2021848	+	0
2021856	+	1
2021862	+	0
2021867	+	0
2021882	+	0
2021910	+	0
2021919	+	0
2021942	+	0
2021952	+	0
2021956	+	0
2021959	+	0
2021980	+	0
2021982	+	0
2022026	+	0
2022030	+	0
2022050	+	0
2022129	+	0
2022130	+	0
2022134	+	0
2022168	+	0
2022178	+	0
2022201	+	0
2022229	+	0
2022235	+	0
2022331	+	0
2022339	+	0
2022375	+	0
2022388	+	0
2022392	+	0
2022397	+	0
2022446	+	0
2022466	+	0
2022476	+	0
2022515	+	0
2022516	+	0
2022518	+	0
2022527	+	0
2022554	+	0
2022572	+	0
2022573	+	0
2022577	+	0
2022579	+	0
2022588	+	0
2022643	+	0
2022652	+	0
2022666	+	0
2022676	+	0
2022681	+	0
2022686	+	0
2022703	+	0
2022705	+	0
2022709	+	0
2022734	+	0
2022738	+	0
2022749	+	0
2022755	+	0
2022756	+	0
2022773	+	0
2022789	+	0
2022790	+	0
2022792	+	0
2022808	+	0
2022813	+	0
2022827	+	0
2022885	+	0
2022937	+	0
2022942	+	0
2022949	+	0
2022950	+	0
2022953	+	0
2022957	+	0
2022966	+	0
2022979	+	0
2022985	+	0
2023001	+	0
2023008	+	0
2023013	+	0
2023019	+	0
2023020	+	0
2023029	+	0
2023033	+	0
2023034	+	0
2023066	+	0
2023067	+	0
2023071	+	0
2023074	+	0
2023077	+	0
2023078	+	0
2023081	+	1
2023082	+	2
2023083	+	3
2023084	+	5
2023085	+	55
2023086	+	67
2023087	+	12
2023088	+	21
2023089	+	11
2023090	+	0
2023091	+	0
2023092	+	0
2023095	+	0
2023101	+	0
2023109	+	0
2023110	+	0
2023114	+	0
2023115	+	0
2023117	+	0
2023118	+	0
2023123	+	0
2023125	+	0
2023126	+	0
2023132	+	0
2023134	+	0
2023155	+	0
2023157	+	0
2023158	+	0
2023159	+	1
2023161	+	0
2023162	+	0
2023165	+	0
2023166	+	2
2023167	+	0
2023168	+	1
2023169	+	0
2023170	+	0
2023171	+	0
2023173	+	0
2023177	+	0
2023178	+	0
2023180	+	1
2023181	+	1
2023182	+	1
2023183	+	1
2023185	+	0
2023192	+	0
2023197	+	0
2023200	+	0
2023201	+	0
2023203	+	0
2023204	+	0
2023205	+	1
2023207	+	0
2023212	+	0
2023213	+	0
2023214	+	1
2023215	+	0
2023218	+	0
2023219	+	0
2023224	+	0
2023233	+	0
2023239	+	0
2023240	+	0
2023245	+	0
2023246	+	0
2023248	+	0
2023250	+	0
2023256	+	0
2023257	+	1
2023259	+	0
2023261	+	0
2023265	+	0
2023274	+	0
2023275	+	0
2023279	+	0
2023281	+	0
2023286	+	0
2023297	+	0
2023304	+	0
2023312	+	1
2023313	+	0
2023323	+	0
2023324	+	0
2023336	+	0
2023361	+	0
2023372	+	0
2023379	+	0
2023384	+	0
2023391	+	0
2023394	+	0
2023401	+	0
2023404	+	0
2023408	+	0
2023409	+	0
2023413	+	0
2023416	+	0
2023417	+	0
2023420	+	0
2023429	+	0
2023442	+	0
2023443	+	0
2023446	+	1
2023447	+	0
2023448	+	1
2023450	+	0
2023451	+	0
2023452	+	1
2023453	+	0
2023455	+	0
2023456	+	1
2023458	+	1
2023464	+	0
2023466	+	0
2023470	+	0
2023472	+	0
2023487	+	0
2023490	+	0
2023492	+	0
2023493	+	0
2023497	+	0
2023500	+	0
2023502	+	0
2023505	+	0
2023508	+	0
2023510	+	0
2023515	+	0
2023517	+	3
2023519	+	0
2023524	+	0
2023526	+	0
2023527	+	0
2023529	+	0
2023537	+	0
2023540	+	0
2023554	+	0
2023566	+	0
2023569	+	0
2023573	+	0
2023575	+	0
2023578	+	0
2023581	+	0
2023585	+	0
2023586	+	0
2023598	+	0
2023602	+	0
2023610	+	0
2023613	+	0
2023617	+	0
2023622	+	0
2023661	+	0
2023663	+	0
2023664	+	0
2023671	+	0
2023677	+	0
2023678	+	0
2023688	+	0
2023696	+	0
2023698	+	0
2023701	+	0
2023714	+	0
2023730	+	0
2023734	+	0
2023735	+	0
2023736	+	1
2023737	+	0
2023739	+	1
2023740	+	0
2023742	+	0
2023752	+	0
2023763	+	0
2023768	+	0
2023776	+	0
2023778	+	0
2023781	+	0
2023793	+	0
2023795	+	0
2023796	+	0
2023797	+	0
2023799	+	0
2023801	+	0
2023803	+	0
2023805	+	0
2023808	+	0
2023809	+	0
2023811	+	0
2023813	+	0
2023814	+	0
2023816	+	0
2023817	+	0
2023821	+	0
2023824	+	0
2023828	+	0
2023832	+	0
2023833	+	0
2023836	+	0
2023837	+	1
2023839	+	0
2023841	+	0
2023842	+	31
2023843	+	0
2023845	+	0
2023846	+	0
2023848	+	0
2023851	+	0
2023854	+	0
2023860	+	1
2023863	+	0
2023867	+	0
2023868	+	0
2023869	+	0
2023872	+	0
2023874	+	0
2023876	+	0
2023877	+	1
2023878	+	1
2023879	+	0
2023883	+	0
2023884	+	1
2023886	+	0
2023903	+	0
2023912	+	0
2023920	+	0
2023922	+	0
2023928	+	0
2023931	+	0
2023933	+	0
2023934	+	0
2023936	+	0
2023948	+	0
2023969	+	0
2023971	+	0
2023974	+	0
2023992	+	0
2024002	+	0
2024003	+	0
2024008	+	0
2024014	+	0
2024026	+	0
2024039	+	0
2024040	+	0
2024048	+	0
2024052	+	0
2024055	+	0
2024058	+	0
2024061	+	0
2024064	+	0
2024065	+	0
2024068	+	0
2024071	+	0
2024072	+	0
2024078	+	0
2024081	+	0
2024086	+	0
2024097	+	0
2024103	+	0
2024107	+	0
2024113	+	0
2024117	+	0
2024129	+	0
2024130	+	0
2024131	+	0
2024144	+	0
2024181	+	0
2024197	+	0
2024209	+	0
2024221	+	0
2024228	+	0
2024232	+	0
2024236	+	0
2024237	+	0
2024259	+	0
2024261	+	0
2024263	+	0
2024264	+	0
2024272	+	0
2024282	+	0
2024290	+	0
2024292	+	0
2024306	+	0
2024309	+	0
2024326	+	0
2024328	+	0
2024329	+	0
2024353	+	0
2024396	+	0
2024409	+	0
2024424	+	0
2024477	+	0
2024514	+	0
2024522	+	0
2024533	+	0
2024574	+	0
2024601	+	0
2024664	+	0
2024687	+	0
2024690	+	0
2024762	+	0
2024766	+	0
2024770	+	0
2024779	+	0
2024781	+	0
2024786	+	0
2024790	+	0
2024799	+	0
2024817	+	0
2024840	+	0
2024842	+	0
2024851	+	0
2024856	+	0
2024864	+	0
2024921	+	0
2024926	+	0
2024933	+	0
2024940	+	0
2024957	+	0
2024977	+	0
2024992	+	0
2024996	+	0
2025008	+	0
2025037	+	0
2025044	+	0
2025050	+	0
2025059	+	0
2025077	+	0
2025083	+	0
2025091	+	0
2025105	-	0
2025152	+	0
2025161	+	1
2025163	+	0
2025179	+	0
2025207	+	0
2025215	+	0
2025216	+	0
2025226	+	0
2025227	+	0
2025277	+	0
2025314	+	0
2025317	+	0
2025320	+	0
2025346	+	0
2025354	+	0
2025358	+	0
2025365	+	0
2025377	+	0
2025381	+	0
2025394	+	0
2025422	+	0
2025434	+	0
2025451	+	0
2025476	+	0
2025486	+	0
2025487	+	0
2025501	+	0
2025528	+	0
2025535	+	0
2025558	+	0
2025582	+	0
2025587	+	1
2025594	+	0
2025606	+	0
2025625	+	0
2025631	+	0
2025681	+	0
2025695	+	0
2025708	+	0
2025711	+	0
2025713	+	0
2025715	+	0
2025731	+	0
2025733	+	0
2025742	+	0
2025744	+	0
2025746	+	0
2025753	+	0
2025759	+	0
2025767	+	0
2025776	+	0
2025783	+	0
2025790	+	0
2025802	+	0
2025806	+	0
2025817	+	0
2025827	+	0
2025892	+	0
2025903	+	0
2025934	+	0
2026031	+	0
2026041	+	0
2026052	+	0
2026074	+	0
2026078	+	0
2026130	+	0
2026186	+	0
2026191	+	0
2026224	+	0
2026227	+	0
2026231	+	0
2026233	+	1
2026234	+	0
2026235	+	0
2026237	+	1
2026240	+	0
2026241	+	0
2026283	+	0
2026285	+	0
2026287	+	0
2026315	+	0
2026337	+	0
2026352	+	0
2026356	+	1
2026376	+	0
2026378	+	0
2026381	+	0
2026383	+	0
2026390	+	0
2026421	+	0
2026451	+	0
2026467	+	0
2026489	+	0
2026515	+	0
2026523	+	0
2026536	+	0
2026537	+	0
2026564	+	0
2026592	+	0
2026597	+	0
2026626	+	0
2026633	+	0
2026639	+	0
2026781	+	0
2026830	+	0
2026841	+	0
2026848	+	0
2026878	+	0
2026881	+	0
2026921	+	0
2026925	+	0
2026927	+	0
2026960	+	0
2026966	+	0
2026977	+	0
2027036	+	0
2027049	+	0
2027055	+	0
2027056	+	0
2027059	+	0
2027062	+	0
2027063	+	0
2027066	+	0
2027070	+	0
2027077	+	0
2027084	+	0
2027094	+	0
2027109	+	0
2027123	+	0
2027127	+	0
2027154	+	0
2027163	+	0
2027169	+	0
2027172	+	0
2027197	+	0
2027250	+	0
2027290	+	0
2027301	+	0
2027310	+	0
2027314	+	0
2027322	+	0
2027323	+	0
2027324	+	0
2027325	+	1
2027326	+	0
2027329	+	0
2027344	+	0
2027349	+	0
2027352	+	0
2027353	+	0
2027354	+	0
2027356	+	0
2027359	+	0
2027432	+	0
2027555	+	0
2027566	+	0
2027567	+	0
2027568	+	5
2027569	+	6
2027570	+	7
2027571	+	16
2027572	+	23
2027573	+	4
2027574	+	1
2027575	+	0
2027576	+	1
2027577	+	1
2027579	+	0
2027588	+	0
2027617	+	0
2027635	+	0
2027637	+	0
2027642	+	0
2027643	+	0
2027646	+	0
2027649	+	0
2027650	+	0
2027655	+	0
2027656	+	1
2027657	+	0
2027689	+	0
2027712	+	0
2027715	+	0
2027731	+	0
2027745	+	0
2027751	+	0
2027772	+	0
2027780	+	0
2027783	+	0
2027790	+	0
2027811	+	0
2027822	+	0
2027838	+	0
2027841	+	0
2027844	+	0
2027870	+	0
2027883	+	0
2027887	+	0
2027914	+	0
2027921	+	0
2027924	+	0
2027931	+	0
2027947	+	0
2027961	+	0
2028017	+	0
2028025	+	0
2028037	+	0
2028051	+	0
2028072	+	0
2028120	+	0
2028168	+	0
2028201	+	0
2028207	+	0
2028211	+	0
2028213	+	0
2028217	+	0
2028218	+	0
2028223	+	0
2028235	+	0
2028251	+	0
2028254	+	0
2028263	+	0
2028281	+	0
2028291	+	0
2028306	+	0
2028308	+	0
2028350	+	0
2028355	+	0
2028359	+	0
2028369	+	0
2028372	+	0
2028375	+	0
2028381	+	0
2028425	+	0
2028430	+	0
2028441	+	0
2028450	+	0
2028453	+	0
2028464	+	0
2028465	+	0
2028470	+	0
2028475	+	0
2028487	+	0
2028506	+	0
2028574	+	0
2028582	+	0
2028591	+	0
2028596	+	0
2028605	+	0
2028624	+	0
2028627	+	0
2028629	+	0
2028668	+	0
2028693	+	0
2028695	+	0
2028696	+	0
2028702	+	0
2028704	+	0
2028710	+	0
2028721	+	0
2028725	+	0
2028729	+	0
2028733	+	0
2028750	+	0
2028754	+	0
2028807	+	0
2028823	+	0
