Gene_Id	Homologs
lmo2789	Listeria monocytogenes EGD;LMON_RS14245;WP_003728659.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14200;WP_003728659.1;1.0;;
lmo1378	Listeria monocytogenes EGD;LMON_RS07160;WP_003727467.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06855;WP_003727467.1;1.0;;
lmo1970	Listeria monocytogenes EGD;LMON_RS10255;WP_003723136.1;0.9967213;;Listeria monocytogenes 10403S;LMRG_RS09955;WP_003723136.1;0.9967213;;
lmo1150	Listeria monocytogenes EGD;LMON_RS05700;WP_003721549.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05700;WP_003721549.1;1.0;;
lmo1738	Listeria monocytogenes EGD;LMON_RS09080;WP_009912711.1;0.99261993;;Listeria monocytogenes 10403S;LMRG_RS08780;WP_009912711.1;0.99261993;;
lmo0918	Listeria monocytogenes EGD;LMON_RS04625;WP_014600680.1;0.99525315;;Listeria monocytogenes 10403S;LMRG_RS04625;WP_014600680.1;0.99525315;;
lmo2176	Listeria monocytogenes EGD;LMON_RS11340;WP_014601040.1;0.9946524;;Listeria monocytogenes 10403S;LMRG_RS11040;WP_014601040.1;0.9946524;;
lmo0707	Listeria monocytogenes EGD;LMON_RS03550;WP_003727196.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03550;WP_003727196.1;1.0;;
lmo0135	Listeria monocytogenes EGD;LMON_RS00665;WP_003732232.1;0.9980916;;Listeria monocytogenes 10403S;LMRG_RS00665;WP_003732232.1;0.9980916;;
lmo0475	Listeria monocytogenes EGD;LMON_RS02375;WP_014600532.1;0.9875;;Listeria monocytogenes 10403S;LMRG_RS02375;WP_014600532.1;0.9875;;
lmo1640	Listeria monocytogenes EGD;LMON_RS08475;WP_003733221.1;0.987013;;Listeria monocytogenes 10403S;LMRG_RS08175;WP_003733221.1;0.987013;;
lmo0325	Listeria monocytogenes EGD;LMON_RS01690;WP_014600472.1;0.9633333;;Listeria monocytogenes 10403S;LMRG_RS01690;WP_014600472.1;0.9633333;;
lmo2560	Listeria monocytogenes EGD;LMON_RS13040;WP_014601153.1;0.9831461;;Listeria monocytogenes 10403S;LMRG_RS12990;WP_014601153.1;0.9831461;;
lmo1248	Listeria monocytogenes EGD;LMON_RS06500;WP_003723546.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06195;WP_003723546.1;1.0;;
lmo2135	Listeria monocytogenes EGD;LMON_RS11125;WP_003727867.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10825;WP_003727867.1;1.0;;
lmo0424	Listeria monocytogenes EGD;LMON_RS02180;WP_009912760.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02180;WP_009912760.1;1.0;;
lmo1293	Listeria monocytogenes EGD;LMON_RS06735;WP_003723738.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06430;WP_003723738.1;1.0;;
lmo2726	Listeria monocytogenes EGD;LMON_RS13945;WP_014601206.1;0.98657715;;Listeria monocytogenes 10403S;LMRG_RS13895;WP_014601206.1;0.98657715;;
lmo1017	Listeria monocytogenes EGD;LMON_RS05125;WP_003726432.1;0.993865;;Listeria monocytogenes 10403S;LMRG_RS05125;WP_003726432.1;0.993865;;
lmo1871	Listeria monocytogenes EGD;LMON_RS09760;WP_014600954.1;0.9940358;;Listeria monocytogenes 10403S;LMRG_RS09460;WP_014600954.1;0.9940358;;
lmo0805	Listeria monocytogenes EGD;LMON_RS04040;WP_003732943.1;0.59477127;;Listeria monocytogenes 10403S;LMRG_RS04040;WP_003732943.1;0.59477127;;
lmo0002	Listeria monocytogenes EGD;LMON_RS00010;WP_003725616.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00010;WP_003725616.1;1.0;;
lmo2579a	Listeria monocytogenes EGD;LMON_RS13140;WP_014931027.1;0.9245283;;Listeria monocytogenes 10403S;LMRG_RS13090;WP_014601160.1;0.9433962;;
lmo0573	Listeria monocytogenes EGD;LMON_RS02865;WP_003721367.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02865;WP_003721367.1;1.0;;
lmo0235	Listeria monocytogenes EGD;LMON_RS01220;WP_003723900.1;0.9913793;;Listeria monocytogenes 10403S;LMRG_RS01220;WP_003723900.1;0.9913793;;
lmo1542	Listeria monocytogenes EGD;LMON_RS07980;WP_003726868.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07675;WP_003726868.1;1.0;;
lmo1773	Listeria monocytogenes EGD;LMON_RS09255;WP_014600931.1;0.9930233;;Listeria monocytogenes 10403S;LMRG_RS08955;WP_014600931.1;0.9930233;;
lmo1346	Listeria monocytogenes EGD;LMON_RS07000;WP_003722473.1;0.99708456;;Listeria monocytogenes 10403S;LMRG_RS06695;WP_003722473.1;0.99708456;;
lmo2802	Listeria monocytogenes EGD;LMON_RS14310;WP_003732141.1;0.9957983;;Listeria monocytogenes 10403S;LMRG_RS14265;WP_003732141.1;0.9957983;;
lmo1137	Listeria monocytogenes EGD;LMON_RS05635;WP_014600746.1;0.973913;;Listeria monocytogenes 10403S;LMRG_RS05635;WP_014600746.1;0.973913;;
lmo1182	Listeria monocytogenes EGD;LMON_RS05860;WP_003721580.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05860;WP_003721580.1;1.0;;
lmo2211	Listeria monocytogenes EGD;LMON_RS11515;WP_010989926.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11215;WP_010989926.1;1.0;;
lmo2166	Listeria monocytogenes EGD;LMON_RS11290;WP_003722290.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10990;WP_003722290.1;1.0;;
lmo2444	Listeria monocytogenes EGD;LMON_RS12455;WP_014601127.1;0.99541986;;Listeria monocytogenes 10403S;LMRG_RS12405;WP_014601127.1;0.99541986;;
lmo1391	Listeria monocytogenes EGD;LMON_RS07225;WP_003723916.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06920;WP_003723916.1;1.0;;
lmo1957	Listeria monocytogenes EGD;LMON_RS10190;WP_003724148.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09890;WP_003724148.1;1.0;;
lmo0742	Listeria monocytogenes EGD;LMON_RS03725;WP_009925969.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03725;WP_009925969.1;1.0;;
lmo0289	Listeria monocytogenes EGD;LMON_RS01500;WP_003722909.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01500;WP_003722909.1;1.0;;
lmo1084	Listeria monocytogenes EGD;LMON_RS05460;WP_003721501.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05460;WP_003721501.1;1.0;;
lmo2547	Listeria monocytogenes EGD;LMON_RS12975;WP_003732524.1;0.99766356;;Listeria monocytogenes 10403S;LMRG_RS12925;WP_003732524.1;0.99766356;;
lmo0078	Listeria monocytogenes EGD;LMON_RS00380;WP_003732204.1;0.9654088;;Listeria monocytogenes 10403S;LMRG_RS00380;WP_003732204.1;0.9654088;;
lmo0488	Listeria monocytogenes EGD;LMON_RS02440;WP_014600539.1;0.986532;;Listeria monocytogenes 10403S;LMRG_RS02440;WP_014600539.1;0.986532;;
lmo2068	Listeria monocytogenes EGD;LMON_RS10745;WP_003726503.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10445;WP_003726503.1;1.0;;
lmo2659	Listeria monocytogenes EGD;LMON_RS13600;WP_003722016.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13550;WP_003722016.1;1.0;;
lmo1605	Listeria monocytogenes EGD;LMON_RS08300;WP_014600874.1;0.9932886;;Listeria monocytogenes 10403S;LMRG_RS07995;WP_014600874.1;0.9932886;;
lmo1074	Listeria monocytogenes EGD;LMON_RS05410;WP_003722701.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05410;WP_003722701.1;1.0;;
lmo1858	Listeria monocytogenes EGD;LMON_RS09695;WP_003723412.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09395;WP_003723412.1;1.0;;
lmo0015	Listeria monocytogenes EGD;LMON_RS00075;WP_003721631.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00075;WP_003721631.1;1.0;;
lmo1280	Listeria monocytogenes EGD;LMON_RS06670;WP_003726695.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06365;WP_003726695.1;1.0;;
lmo2309	
lmo0586	Listeria monocytogenes EGD;LMON_RS02930;WP_014600577.1;0.96480936;;Listeria monocytogenes 10403S;LMRG_RS02930;WP_014600577.1;0.96480936;;
lmo0841	Listeria monocytogenes EGD;LMON_RS04210;WP_014600655.1;0.99886364;;Listeria monocytogenes 10403S;LMRG_RS04210;WP_014600655.1;0.99886364;;
lmo1760	Listeria monocytogenes EGD;LMON_RS09190;WP_003733245.1;0.9911111;;Listeria monocytogenes 10403S;LMRG_RS08890;WP_003733245.1;0.9911111;;
lmo1507	Listeria monocytogenes EGD;LMON_RS07805;WP_014930949.1;0.9868421;;Listeria monocytogenes 10403S;LMRG_RS07500;WP_014600847.1;0.99561405;;
lmo2015	Listeria monocytogenes EGD;LMON_RS10480;WP_014931000.1;0.98841697;;Listeria monocytogenes 10403S;LMRG_RS10180;WP_014931000.1;0.98841697;;
lmo1783	Listeria monocytogenes EGD;LMON_RS09320;WP_003720097.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09020;WP_003720097.1;1.0;;
lmo2837	Listeria monocytogenes EGD;LMON_RS14480;WP_003732160.1;0.99646646;;Listeria monocytogenes 10403S;LMRG_RS14435;WP_003732160.1;0.99646646;;
lmo0941	Listeria monocytogenes EGD;LMON_RS04740;WP_010989621.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04740;WP_010989621.1;1.0;;
lmo2409	Listeria monocytogenes EGD;LMON_RS12280;WP_010989986.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12230;WP_010989986.1;1.0;;
lmo1172	Listeria monocytogenes EGD;LMON_RS05810;WP_003724712.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05810;WP_003724712.1;1.0;;
lmo2605	Listeria monocytogenes EGD;LMON_RS13330;WP_003723675.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13280;WP_003723675.1;1.0;;
lmo0685	Listeria monocytogenes EGD;LMON_RS03440;WP_003721806.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03440;WP_003721806.1;1.0;;
lmo0113	Listeria monocytogenes EGD;LMON_RS00555;WP_003721739.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00555;WP_003721739.1;1.0;;
lmo0347	Listeria monocytogenes EGD;LMON_RS01795;WP_003723198.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01795;WP_003723198.1;1.0;;
lmo1235	Listeria monocytogenes EGD;LMON_RS06125;WP_003732778.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06125;WP_003732778.1;1.0;;
lmo1662	Listeria monocytogenes EGD;LMON_RS08585;WP_014600893.1;0.9528796;;Listeria monocytogenes 10403S;LMRG_RS08285;WP_014600893.1;0.9528796;;
lmo2704	Listeria monocytogenes EGD;LMON_RS13835;WP_014601199.1;0.9982729;;Listeria monocytogenes 10403S;LMRG_RS13785;WP_014601199.1;0.9982729;;
lmo1466	Listeria monocytogenes EGD;LMON_RS07600;WP_003721972.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07295;WP_003721972.1;1.0;;
lmo2113	Listeria monocytogenes EGD;LMON_RS10990;WP_003722373.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10690;WP_003722373.1;1.0;;
lmo1270	Listeria monocytogenes EGD;LMON_RS06620;WP_009924619.1;0.994709;;Listeria monocytogenes 10403S;LMRG_RS06315;WP_009924619.1;0.994709;;
lmo2345	Listeria monocytogenes EGD;LMON_RS11870;WP_014601108.1;0.9939577;;Listeria monocytogenes 10403S;LMRG_RS11820;WP_014601108.1;0.9939577;;
lmo1039	Listeria monocytogenes EGD;LMON_RS05235;WP_003722664.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05235;WP_003722664.1;1.0;;
lmo0783	Listeria monocytogenes EGD;LMON_RS03930;WP_003721900.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03930;WP_003721900.1;1.0;;
lmo0563	Listeria monocytogenes EGD;LMON_RS02815;WP_010989517.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02815;WP_010989517.1;1.0;;
lmo1564	Listeria monocytogenes EGD;LMON_RS08090;WP_014600862.1;0.989011;;Listeria monocytogenes 10403S;LMRG_RS07785;WP_014600862.1;0.989011;;
lmo0213	Listeria monocytogenes EGD;LMON_RS01030;WP_014600414.1;0.99462366;;Listeria monocytogenes 10403S;LMRG_RS01030;WP_014600414.1;0.99462366;;
lmo0446	Listeria monocytogenes EGD;LMON_RS02285;WP_014930834.1;0.99696046;;Listeria monocytogenes 10403S;LMRG_RS02285;WP_003729002.1;1.0;;
lmo1882	Listeria monocytogenes EGD;LMON_RS09810;WP_003729482.1;0.98876405;;Listeria monocytogenes 10403S;LMRG_RS09510;WP_003729482.1;0.98876405;;
lmo1752	Listeria monocytogenes EGD;LMON_RS09150;WP_003722229.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08850;WP_003722229.1;1.0;;
lmo1204	Listeria monocytogenes EGD;LMON_RS05970;WP_003733476.1;0.9907407;;Listeria monocytogenes 10403S;LMRG_RS05970;WP_003733476.1;0.9907407;;
lmo2167	Listeria monocytogenes EGD;LMON_RS11295;WP_003731912.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10995;WP_003731912.1;1.0;;
lmo1159	Listeria monocytogenes EGD;LMON_RS05745;WP_014600752.1;0.978022;;Listeria monocytogenes 10403S;LMRG_RS05745;WP_014600752.1;0.978022;;
lmo2212	Listeria monocytogenes EGD;LMON_RS11520;WP_014931007.1;0.9943343;;Listeria monocytogenes 10403S;LMRG_RS11220;WP_003731891.1;1.0;;
lmo2443	Listeria monocytogenes EGD;LMON_RS12450;WP_003733912.1;0.9928058;;Listeria monocytogenes 10403S;LMRG_RS12400;WP_003733912.1;0.9928058;;
lmo0905	Listeria monocytogenes EGD;LMON_RS04560;WP_014600672.1;0.9757576;;Listeria monocytogenes 10403S;LMRG_RS04560;WP_014600672.1;0.9757576;;
lmo0121	Listeria monocytogenes EGD;LMON_RS00595;WP_014600377.1;0.99356914;;Listeria monocytogenes 10403S;LMRG_RS00595;WP_014600377.1;0.99356914;;
lmo0720	Listeria monocytogenes EGD;LMON_RS03615;WP_003721841.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03615;WP_003721841.1;1.0;;
lmo2739	Listeria monocytogenes EGD;LMON_RS14010;WP_014601213.1;0.9694323;;Listeria monocytogenes 10403S;LMRG_RS13960;WP_014601213.1;0.9694323;;
lmo1815	Listeria monocytogenes EGD;LMON_RS09480;WP_003720130.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09180;WP_003720130.1;1.0;;
lmo2310	
lmo0818	Listeria monocytogenes EGD;LMON_RS04105;WP_014600646.1;0.99429226;;Listeria monocytogenes 10403S;LMRG_RS04105;WP_014600646.1;0.99429226;;
lmo1302	Listeria monocytogenes EGD;LMON_RS06780;WP_003723438.1;0.99509805;;Listeria monocytogenes 10403S;LMRG_RS06475;WP_003723438.1;0.99509805;;
lmo2069	Listeria monocytogenes EGD;LMON_RS10750;WP_003726504.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10450;WP_003726504.1;1.0;;
lmo0221	Listeria monocytogenes EGD;LMON_RS01075;WP_014600417.1;0.996139;;Listeria monocytogenes 10403S;LMRG_RS01075;WP_014600417.1;0.996139;;
lmo2640	Listeria monocytogenes EGD;LMON_RS13505;WP_003723627.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13455;WP_003723627.1;1.0;;
lmo1355	Listeria monocytogenes EGD;LMON_RS07045;WP_003722482.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06740;WP_003722482.1;1.0;;
lmo1949	Listeria monocytogenes EGD;LMON_RS10150;WP_003723596.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09850;WP_003723596.1;1.0;;
lmo1717	
lmo2408	Listeria monocytogenes EGD;LMON_RS12275;WP_009915104.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12225;WP_009915104.1;1.0;;
lmo0963	Listeria monocytogenes EGD;LMON_RS04850;WP_003722784.1;0.99671054;;Listeria monocytogenes 10403S;LMRG_RS04850;WP_003722784.1;0.99671054;;
lmo1422	Listeria monocytogenes EGD;LMON_RS07380;WP_010990118.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07075;WP_010990118.1;1.0;;
lmo0288	Listeria monocytogenes EGD;LMON_RS01495;WP_003722908.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01495;WP_003722908.1;1.0;;
lmo0342	Listeria monocytogenes EGD;LMON_RS01770;WP_014600486.1;0.99398494;;Listeria monocytogenes 10403S;LMRG_RS01770;WP_014600486.1;0.99398494;;
lmo0156	Listeria monocytogenes EGD;LMON_RS00750;WP_003723483.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00750;WP_003723483.1;1.0;;
lmo1026	Listeria monocytogenes EGD;LMON_RS05170;WP_014930871.1;0.99688476;;Listeria monocytogenes 10403S;LMRG_RS05170;WP_003722650.1;1.0;;
lmo2520	Listeria monocytogenes EGD;LMON_RS12840;WP_014601146.1;0.98930484;;Listeria monocytogenes 10403S;LMRG_RS12790;WP_014601146.1;0.98930484;;
lmo1257	Listeria monocytogenes EGD;LMON_RS06555;WP_012951571.1;0.9935065;;Listeria monocytogenes 10403S;LMRG_RS06250;WP_012951571.1;0.9935065;;
lmo1619	Listeria monocytogenes EGD;LMON_RS08370;WP_003732538.1;0.9965398;;Listeria monocytogenes 10403S;LMRG_RS08070;WP_003732538.1;0.9965398;;
lmo1654	Listeria monocytogenes EGD;LMON_RS08540;WP_003733229.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08240;WP_003733229.1;1.0;;
lmo1850	Listeria monocytogenes EGD;LMON_RS09655;WP_003733073.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09355;WP_003733073.1;1.0;;
lmo1061	Listeria monocytogenes EGD;LMON_RS05345;WP_003734007.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05345;WP_003734007.1;1.0;;
lmo2686	Listeria monocytogenes EGD;LMON_RS13740;WP_003722044.1;0.9830508;;Listeria monocytogenes 10403S;LMRG_RS13690;WP_003722044.1;0.9830508;;
lmo0256	Listeria monocytogenes EGD;LMON_RS01305;WP_014930810.1;0.98507464;;Listeria monocytogenes 10403S;LMRG_RS01305;WP_014930810.1;0.98507464;;
lmo0387	Listeria monocytogenes EGD;LMON_RS02000;WP_010989448.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02000;WP_010989448.1;1.0;;
lmo0441	Listeria monocytogenes EGD;LMON_RS02260;WP_014930832.1;0.9896755;;Listeria monocytogenes 10403S;LMRG_RS02260;WP_014600521.1;0.9882006;;
lmo0023	Listeria monocytogenes EGD;LMON_RS00115;WP_003721639.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00115;WP_014600345.1;0.9962547;;
lmo2784	Listeria monocytogenes EGD;LMON_RS14220;WP_003722143.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14175;WP_003722143.1;1.0;;
lmo2346	Listeria monocytogenes EGD;LMON_RS11875;WP_003722585.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11825;WP_003722585.1;1.0;;
lmo1521	Listeria monocytogenes EGD;LMON_RS07875;WP_003723525.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07570;WP_014600852.1;0.9976581;;
lmo2114	Listeria monocytogenes EGD;LMON_RS10995;WP_003722374.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10695;WP_003722374.1;1.0;;
lmo0622	Listeria monocytogenes EGD;LMON_RS03115;WP_003722818.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03115;WP_003722818.1;1.0;;
lmo1936	Listeria monocytogenes EGD;LMON_RS10085;WP_003724031.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09785;WP_003724031.1;1.0;;
lmo2190	Listeria monocytogenes EGD;LMON_RS11410;WP_003722314.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11110;WP_003722314.1;1.0;;
lmo2465	Listeria monocytogenes EGD;LMON_RS12560;WP_009911621.1;0.9848485;;Listeria monocytogenes 10403S;LMRG_RS12510;WP_009911621.1;0.9848485;;
lmo0928	Listeria monocytogenes EGD;LMON_RS04670;WP_014600684.1;0.99033815;;Listeria monocytogenes 10403S;LMRG_RS04670;WP_014600684.1;0.99033815;;
lmo0099	Listeria monocytogenes EGD;LMON_RS00485;WP_003728363.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00485;WP_003728363.1;1.0;;
lmo0653	Listeria monocytogenes EGD;LMON_RS03280;WP_003733993.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03280;WP_003733993.1;1.0;;
lmo0698	Listeria monocytogenes EGD;LMON_RS03505;WP_003721819.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03505;WP_003721819.1;1.0;;
lmo2507	Listeria monocytogenes EGD;LMON_RS12775;WP_003720823.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12725;WP_003720823.1;1.0;;
lmo1837	Listeria monocytogenes EGD;LMON_RS09590;WP_012951791.1;0.9835681;;Listeria monocytogenes 10403S;LMRG_RS09290;WP_012951791.1;0.9835681;;
lmo0796	Listeria monocytogenes EGD;LMON_RS03995;WP_003724156.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03995;WP_003724156.1;1.0;;
lmo1324	Listeria monocytogenes EGD;LMON_RS06890;WP_003729918.1;0.989899;;Listeria monocytogenes 10403S;LMRG_RS06585;WP_003729918.1;0.989899;;
lmo2047	Listeria monocytogenes EGD;LMON_RS10640;WP_003726143.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10340;WP_003726143.1;1.0;;
lmo0554	Listeria monocytogenes EGD;LMON_RS02770;WP_014600567.1;0.99491096;;Listeria monocytogenes 10403S;LMRG_RS02770;WP_014600567.1;0.99491096;;
lmo2288	Listeria monocytogenes 10403S;LMRG_RS11580;WP_014601076.1;0.97512436;;
lmo0199	Listeria monocytogenes EGD;LMON_RS00960;WP_003722728.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00960;WP_003722728.1;1.0;;
lmo2387	Listeria monocytogenes EGD;LMON_RS12170;WP_014601116.1;0.99509805;;Listeria monocytogenes 10403S;LMRG_RS12120;WP_014601116.1;0.99509805;;
lmo1146	Listeria monocytogenes EGD;LMON_RS05680;WP_014600747.1;0.99196786;;Listeria monocytogenes 10403S;LMRG_RS05680;WP_014600747.1;0.99196786;;
lmo1486	Listeria monocytogenes EGD;LMON_RS07700;WP_003721994.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07395;WP_003721994.1;1.0;;
lmo2618	Listeria monocytogenes EGD;LMON_RS13395;WP_003720937.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13345;WP_003720937.1;1.0;;
lmo1400	Listeria monocytogenes EGD;LMON_RS07270;WP_010990112.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06965;WP_010990112.1;1.0;;
lmo1971	Listeria monocytogenes EGD;LMON_RS10260;WP_003723137.1;0.99763036;;Listeria monocytogenes 10403S;LMRG_RS09960;WP_003723137.1;0.99763036;;
lmo1739	Listeria monocytogenes EGD;LMON_RS09085;WP_003722216.1;0.98139536;;Listeria monocytogenes 10403S;LMRG_RS08785;WP_003722216.1;0.98139536;;
lmo2542	Listeria monocytogenes EGD;LMON_RS12950;WP_010990011.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12900;WP_010990011.1;1.0;;
lmo2430	Listeria monocytogenes EGD;LMON_RS12385;WP_003726486.1;0.99404764;;Listeria monocytogenes 10403S;LMRG_RS12335;WP_003726486.1;0.99404764;;
lmo0036	Listeria monocytogenes EGD;LMON_RS00180;WP_003721659.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00180;WP_003721659.1;1.0;;
lmo2797	Listeria monocytogenes EGD;LMON_RS14285;WP_003722156.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14240;WP_003722156.1;1.0;;
lmo0134	Listeria monocytogenes EGD;LMON_RS00660;WP_014600381.1;0.98913044;;Listeria monocytogenes 10403S;LMRG_RS00660;WP_014600381.1;0.98913044;;
lmo0364	Listeria monocytogenes EGD;LMON_RS01885;WP_003723215.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01885;WP_003723215.1;1.0;;
lmo0501	Listeria monocytogenes EGD;LMON_RS02505;WP_014600546.1;0.99708456;;Listeria monocytogenes 10403S;LMRG_RS02505;WP_014600546.1;0.99708456;;
lmo1048	Listeria monocytogenes EGD;LMON_RS05280;WP_014600712.1;0.99382716;;Listeria monocytogenes 10403S;LMRG_RS05280;WP_014600712.1;0.99382716;;
lmo2225	Listeria monocytogenes EGD;LMON_RS11585;WP_003731883.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11285;WP_003731883.1;1.0;;
lmo1994	Listeria monocytogenes EGD;LMON_RS10375;WP_014600977.1;0.99404764;;Listeria monocytogenes 10403S;LMRG_RS10075;WP_014600977.1;0.99404764;;
lmo2774	Listeria monocytogenes EGD;LMON_RS00935;WP_003722723.1;0.37198067;;Listeria monocytogenes 10403S;LMRG_RS00935;WP_003722723.1;0.37198067;;
lmo1641	Listeria monocytogenes EGD;LMON_RS08480;WP_014600880.1;0.99666667;;Listeria monocytogenes 10403S;LMRG_RS08180;WP_014600880.1;0.99666667;;
lmo1872	Listeria monocytogenes EGD;LMON_RS09765;WP_014930986.1;0.99656355;;
lmo0463	
lmo0234	Listeria monocytogenes 10403S;LMRG_RS01215;WP_003723899.1;1.0;;
lmo0409	Listeria monocytogenes EGD;LMON_RS02110;WP_014600503.1;0.9951279;;Listeria monocytogenes 10403S;LMRG_RS02110;WP_014600503.1;0.9951279;;
lmo0001	Listeria monocytogenes EGD;LMON_RS00005;WP_003727573.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00005;WP_003727573.1;1.0;;
lmo2323	Listeria monocytogenes 10403S;LMRG_RS11700;WP_014601096.1;0.94350284;;
lmo2536a	Listeria monocytogenes EGD;LMON_RS14885;WP_077346008.1;0.96428573;;Listeria monocytogenes 10403S;LMRG_RS14840;WP_077346008.1;0.96428573;;
lmo2676	Listeria monocytogenes EGD;LMON_RS13685;WP_014601190.1;0.9832536;;Listeria monocytogenes 10403S;LMRG_RS13635;WP_014601190.1;0.9832536;;
lmo0831	Listeria monocytogenes EGD;LMON_RS04160;WP_003721396.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04160;WP_003721396.1;1.0;;
lmo1543	Listeria monocytogenes EGD;LMON_RS07985;WP_014600856.1;0.9933775;;Listeria monocytogenes 10403S;LMRG_RS07680;WP_014600856.1;0.9933775;;
