Elements	begin	end	length	strand	type	details	synonim
LMON_RS12945	2576147.0	2577184.0	1038.0	-	Gene		
LMON_RS12950	2577485.0	2578336.0	852.0	-	Gene		
LMON_RS12955	2578323.0	2579399.0	1077.0	-	Gene		
LMON_RS12960	2579422.0	2579997.0	576.0	-	Gene		
LMON_RS12965	2580109.0	2580975.0	867.0	-	Gene		
LMON_RS12970	2580975.0	2582030.0	1056.0	-	Gene		
LMON_RS12975	2582033.0	2583319.0	1287.0	-	Gene		
LMON_RS12980	2583541.0	2583786.0	246.0	-	Gene		
LMON_RS12985	2583888.0	2584325.0	438.0	-	Gene		
LMON_RS12990	2584322.0	2585269.0	948.0	-	Gene		
LMON_RS12995	2585350.0	2586621.0	1272.0	-	Gene		
LMON_RS13000	2586724.0	2587995.0	1272.0	-	Gene		
LMON_RS13005	2588116.0	2589186.0	1071.0	-	Gene		
LMON_RS13010	2589193.0	2590218.0	1026.0	-	Gene		
LMON_RS13015	2590211.0	2591494.0	1284.0	-	Gene		
LMON_RS13020	2591815.0	2592669.0	855.0	-	Gene		
LMON_RS13025	2592838.0	2593758.0	921.0	-	Gene		
LMON_RS13030	2594075.0	2596828.0	2754.0	+	Gene		
LMON_RS13035	2596872.0	2598470.0	1599.0	-	Gene		
LMON_RS13040	2598837.0	2599373.0	537.0	-	Gene		
LMON_RS13045	2599739.0	2601409.0	1671.0	-	Gene		
LMON_RS13050	2601406.0	2601855.0	450.0	-	Gene		
LMON_RS13055	2601933.0	2602586.0	654.0	-	Gene		
LMON_RS13060	2602660.0	2602845.0	186.0	+	Gene		
LMON_RS13065	2602880.0	2604202.0	1323.0	-	Gene		
LMON_RS13070	2604217.0	2605053.0	837.0	-	Gene		
LMON_RS13075	2605371.0	2605571.0	201.0	-	Gene		
LMON_RS13080	2605594.0	2605917.0	324.0	-	Gene		
LMON_RS13085	2606072.0	2607733.0	1662.0	-	Gene		
LMON_RS13090	2607869.0	2608483.0	615.0	-	Gene		
LMON_RS13095	2608507.0	2609139.0	633.0	-	Gene		
LMON_RS13100	2609140.0	2609664.0	525.0	-	Gene		
LMON_RS13105	2609667.0	2610665.0	999.0	-	Gene		
LMON_RS13110	2610762.0	2611034.0	273.0	-	Gene		
LMON_RS13115	2611083.0	2611994.0	912.0	-	Gene		
LMON_RS13120	2612120.0	2616712.0	4593.0	-	Gene		
LMON_RS13125	2616933.0	2617760.0	828.0	-	Gene		
LMON_RS13130	2617875.0	2618750.0	876.0	+	Gene		
LMON_RS13135	2618761.0	2619054.0	294.0	+	Gene		
LMON_RS13140	2619087.0	2619248.0	162.0	-	Gene		
LMON_RS13145	2619317.0	2619985.0	669.0	-	Gene		
LMON_RS13150	2619985.0	2621073.0	1089.0	-	Gene		
LMON_RS13155	2621152.0	2622531.0	1380.0	-	Gene		
LMON_RS13160	2622528.0	2623205.0	678.0	-	Gene		
LMON_RS13165	2623252.0	2624037.0	786.0	-	Gene		
LMON_RS13170	2624099.0	2624575.0	477.0	-	Gene		
LMON_RS13175	2624575.0	2627562.0	2988.0	-	Gene		
LMON_RS13180	2628061.0	2628903.0	843.0	+	Gene		
LMON_RS13185	2628951.0	2630432.0	1482.0	-	Gene		
LMON_RS13190	2630533.0	2631420.0	888.0	-	Gene		
LMON_RS13195	2631573.0	2631645.0	73.0	-	NcRNA	tRNA	
LMON_RS13200	2631670.0	2631745.0	76.0	-	NcRNA	tRNA	
LMON_RS13205	2631756.0	2631871.0	116.0	-	NcRNA	rRNA	
LMON_RS13210	2631948.0	2634883.0	2936.0	-	NcRNA	rRNA	
LMON_RS13215	2635054.0	2635129.0	76.0	-	NcRNA	tRNA	
LMON_RS13220	2635176.0	2635249.0	74.0	-	NcRNA	tRNA	
LMON_RS13225	2635371.0	2636931.0	1561.0	-	NcRNA	rRNA	
LMON_RS13230	2637212.0	2638240.0	1029.0	-	Gene		
LMON_RS13235	2638509.0	2640035.0	1527.0	+	Gene		
LMON_RS13240	2640077.0	2640928.0	852.0	-	Gene		
LMON_RS13245	2640950.0	2641372.0	423.0	-	Gene		
LMON_RS13250	2641494.0	2641853.0	360.0	-	Gene		
LMON_RS13255	2641981.0	2642223.0	243.0	-	Gene		
LMON_RS13260	2644217.0	2644879.0	663.0	-	Gene		
LMON_RS13265	2644869.0	2645210.0	342.0	-	Gene		
LMON_RS13270	2645207.0	2646073.0	867.0	-	Gene		
LMON_RS13275	2646074.0	2650078.0	4005.0	-	Gene		
LMON_RS13280	2650588.0	2651067.0	480.0	-	Gene		
LMON_RS13285	2651292.0	2651684.0	393.0	-	Gene		
LMON_RS13290	2651706.0	2652143.0	438.0	-	Gene		
LMON_RS13295	2652338.0	2653084.0	747.0	-	Gene		
LMON_RS13300	2653090.0	2653887.0	798.0	-	Gene		
LMON_RS13305	2653890.0	2654756.0	867.0	-	Gene		
LMON_RS13310	2654732.0	2655571.0	840.0	-	Gene		
LMON_RS13315	2655702.0	2656364.0	663.0	+	Gene		
LMON_RS13320	2656482.0	2657372.0	891.0	+	Gene		
LMON_RS13325	2657411.0	2658505.0	1095.0	-	Gene		
LMON_RS13330	2658713.0	2659120.0	408.0	-	Gene		
LMON_RS13335	2659137.0	2660081.0	945.0	-	Gene		
LMON_RS13340	2660191.0	2660580.0	390.0	-	Gene		
LMON_RS13345	2660603.0	2660968.0	366.0	-	Gene		
LMON_RS13350	2660987.0	2661100.0	114.0	-	Gene		
LMON_RS13355	2661204.0	2661422.0	219.0	-	Gene		
LMON_RS14895	2661395.0	2661649.0	255.0	-	Gene		
LMON_RS13360	2661808.0	2662455.0	648.0	-	Gene		
LMON_RS13365	2662515.0	2663810.0	1296.0	-	Gene		
LMON_RS13370	2663810.0	2664250.0	441.0	-	Gene		
LMON_RS13375	2664306.0	2664485.0	180.0	-	Gene		
LMON_RS13380	2664502.0	2665005.0	504.0	-	Gene		
LMON_RS13385	2665027.0	2665386.0	360.0	-	Gene		
LMON_RS13390	2665426.0	2665962.0	537.0	-	Gene		
LMON_RS13395	2665993.0	2666391.0	399.0	-	Gene		
LMON_RS13400	2666422.0	2666607.0	186.0	-	Gene		rpsN
LMON_RS13405	2666638.0	2667177.0	540.0	-	Gene		
LMON_RS13410	2667204.0	2667515.0	312.0	-	Gene		
LMON_RS13415	2667553.0	2667921.0	369.0	-	Gene		
LMON_RS13420	2668001.0	2668264.0	264.0	-	Gene		
LMON_RS13425	2668292.0	2668483.0	192.0	-	Gene		
LMON_RS13430	2668473.0	2668907.0	435.0	-	Gene		
LMON_RS13435	2668910.0	2669566.0	657.0	-	Gene		
LMON_RS13440	2669570.0	2669926.0	357.0	-	Gene		
LMON_RS13445	2669947.0	2670225.0	279.0	-	Gene		
LMON_RS13450	2670313.0	2671146.0	834.0	-	Gene		
LMON_RS13455	2671187.0	2671471.0	285.0	-	Gene		
LMON_RS13460	2671471.0	2672094.0	624.0	-	Gene		
LMON_RS13465	2672120.0	2672749.0	630.0	-	Gene		
LMON_RS13470	2672784.0	2673092.0	309.0	-	Gene		
LMON_RS14900	2673081.0	2673440.0	360.0	+	Gene		
LMON_RS13475	2673453.0	2674253.0	801.0	-	Gene		
LMON_RS13480	2674273.0	2675231.0	959.0	-	Gene		
LMON_RS13485	2675313.0	2676395.0	1083.0	-	Gene		
LMON_RS13490	2676559.0	2677458.0	900.0	-	Gene		
LMON_RS13495	2677906.0	2679792.0	1887.0	+	Gene		
LMON_RS13500	2679968.0	2680402.0	435.0	+	Gene		
LMON_RS13505	2680435.0	2680977.0	543.0	+	Gene		
LMON_RS13510	2680999.0	2681979.0	981.0	+	Gene		
LMON_RS13515	2682069.0	2683400.0	1332.0	+	Gene		
LMON_RS13520	2683445.0	2684431.0	987.0	-	Gene		
LMON_RS13525	2684459.0	2685271.0	813.0	-	Gene		
LMON_RS13530	2685350.0	2686093.0	744.0	-	Gene		
LMON_RS13535	2686094.0	2686813.0	720.0	-	Gene		
LMON_RS13540	2686773.0	2687522.0	750.0	-	Gene		
LMON_RS13545	2687535.0	2688527.0	993.0	-	Gene		
LMON_RS13550	2688596.0	2689894.0	1299.0	-	Gene		
LMON_RS13555	2689921.0	2690193.0	273.0	-	Gene		
LMON_RS13560	2690196.0	2690630.0	435.0	-	Gene		
LMON_RS13565	2690823.0	2692889.0	2067.0	-	Gene		
LMON_RS13570	2693044.0	2694231.0	1188.0	-	Gene		
LMON_RS13575	2694340.0	2696427.0	2088.0	-	Gene		
LMON_RS13580	2696493.0	2696963.0	471.0	-	Gene		
LMON_RS13585	2696994.0	2697407.0	414.0	-	Gene		
LMON_RS13590	2697600.0	2698997.0	1398.0	-	Gene		
LMON_RS13595	2699012.0	2699491.0	480.0	-	Gene		
LMON_RS13600	2699625.0	2700269.0	645.0	-	Gene		
LMON_RS13605	2700266.0	2702281.0	2016.0	-	Gene		
LMON_RS13610	2702315.0	2702989.0	675.0	-	Gene		
LMON_RS13615	2702998.0	2703438.0	441.0	-	Gene		
LMON_RS13620	2703633.0	2704664.0	1032.0	-	Gene		
LMON_RS13625	2704666.0	2705718.0	1053.0	-	Gene		
LMON_RS13630	2705755.0	2707026.0	1272.0	-	Gene		
LMON_RS13635	2707088.0	2707369.0	282.0	-	Gene		
LMON_RS13640	2707427.0	2707891.0	465.0	-	Gene		
LMON_RS13645	2707925.0	2709994.0	2070.0	-	Gene		
LMON_RS13650	2710363.0	2711175.0	813.0	-	Gene		
LMON_RS13655	2711249.0	2711611.0	363.0	-	Gene		
LMON_RS13660	2711608.0	2711976.0	369.0	-	Gene		
LMON_RS13665	2712022.0	2712828.0	807.0	-	Gene		
LMON_RS13670	2712944.0	2713414.0	471.0	+	Gene		
LMON_RS13675	2713460.0	2713915.0	456.0	+	Gene		
LMON_RS13680	2714113.0	2714454.0	342.0	+	Gene		
LMON_RS13685	2714467.0	2715723.0	1257.0	+	Gene		
LMON_RS13690	2715725.0	2716537.0	813.0	-	Gene		
LMON_RS13695	2716578.0	2717273.0	696.0	-	Gene		
LMON_RS13700	2717270.0	2719960.0	2691.0	-	Gene		
LMON_RS13705	2719976.0	2720548.0	573.0	-	Gene		
LMON_RS13710	2720563.0	2722608.0	2046.0	-	Gene		
LMON_RS13715	2722620.0	2724305.0	1686.0	-	Gene		
LMON_RS13720	2724302.0	2724391.0	90.0	-	Gene		
LMON_RS13725	2724645.0	2724950.0	306.0	+	Gene		
LMON_RS13730	2725085.0	2726392.0	1308.0	+	Gene		
LMON_RS13735	2726429.0	2726731.0	303.0	+	Gene		
LMON_RS13740	2727186.0	2727719.0	534.0	-	Gene		
LMON_RS13745	2727884.0	2728993.0	1110.0	-	Gene		
LMON_RS13750	2728990.0	2730120.0	1131.0	-	Gene		
LMON_RS13755	2730121.0	2732691.0	2571.0	-	Gene		
LMON_RS13760	2732863.0	2733116.0	254.0	-	Gene		
LMON_RS13765	2733245.0	2733811.0	567.0	-	Gene		
LMON_RS13770	2733973.0	2735745.0	1773.0	+	Gene		murA
LMON_RS13775	2735982.0	2736311.0	330.0	-	Gene		
LMON_RS13780	2736419.0	2737045.0	627.0	-	Gene		
LMON_RS13785	2737098.0	2738477.0	1380.0	-	Gene		
LMON_RS13790	2738661.0	2739650.0	990.0	+	Gene		
LMON_RS13795	2739672.0	2740268.0	597.0	+	Gene		
LMON_RS13800	2740272.0	2740646.0	375.0	+	Gene		
LMON_RS13805	2740752.0	2741603.0	852.0	+	Gene		
LMON_RS13810	2741722.0	2742561.0	840.0	+	Gene		
LMON_RS13815	2742682.0	2743524.0	843.0	+	Gene		
LMON_RS13820	2743570.0	2743815.0	246.0	-	Gene		
LMON_RS13825	2743830.0	2744426.0	597.0	-	Gene		
LMON_RS13830	2744535.0	2744852.0	318.0	-	Gene		
LMON_RS13835	2744882.0	2746621.0	1740.0	-	Gene		
LMON_RS13840	2746948.0	2747412.0	465.0	-	Gene		
LMON_RS13845	2747430.0	2747612.0	183.0	-	Gene		
LMON_RS13850	2747615.0	2747836.0	222.0	-	Gene		
LMON_RS13855	2747971.0	2749335.0	1365.0	-	Gene		
LMON_RS13860	2749778.0	2749933.0	156.0	+	Gene		
LMON_RS13865	2749966.0	2750607.0	642.0	-	Gene		
LMON_RS14905	2750762.0	2751028.0	267.0	-	NcRNA	tRNA	
LMON_RS13875	2751305.0	2752819.0	1515.0	-	Gene		
LMON_RS13880	2752934.0	2753872.0	939.0	-	Gene		
LMON_RS13885	2753915.0	2754862.0	948.0	-	Gene		
LMON_RS13890	2755003.0	2756742.0	1740.0	-	Gene		
LMON_RS13895	2756742.0	2758466.0	1725.0	-	Gene		
LMON_RS13900	2758466.0	2759479.0	1014.0	-	Gene		
LMON_RS13905	2759466.0	2760872.0	1407.0	-	Gene		
LMON_RS13910	2761254.0	2761724.0	471.0	-	Gene		
LMON_RS13915	2761919.0	2763496.0	1578.0	+	Gene		
LMON_RS13920	2763538.0	2764257.0	720.0	-	Gene		
LMON_RS13925	2764336.0	2765070.0	735.0	+	Gene		
LMON_RS13930	2765124.0	2765585.0	462.0	+	Gene		
LMON_RS13935	2765606.0	2766049.0	444.0	-	Gene		
LMON_RS13940	2766107.0	2767459.0	1353.0	-	Gene		
LMON_RS13945	2767456.0	2767905.0	450.0	-	Gene		
LMON_RS13950	2768075.0	2768956.0	882.0	+	Gene		
LMON_RS13955	2769041.0	2769496.0	456.0	+	Gene		
LMON_RS13960	2769496.0	2769900.0	405.0	+	Gene		
LMON_RS13965	2769943.0	2770554.0	612.0	-	Gene		
LMON_RS13970	2770568.0	2770936.0	369.0	-	Gene		
LMON_RS13975	2771020.0	2771772.0	753.0	-	Gene		
LMON_RS13980	2771938.0	2773896.0	1959.0	+	Gene		
LMON_RS13985	2773957.0	2776605.0	2649.0	+	Gene		
LMON_RS13990	2776607.0	2778289.0	1683.0	+	Gene		
LMON_RS13995	2778286.0	2779419.0	1134.0	+	Gene		
LMON_RS14000	2779423.0	2780379.0	957.0	-	Gene		
LMON_RS14005	2780447.0	2781781.0	1335.0	-	Gene		
LMON_RS14010	2781899.0	2782588.0	690.0	-	Gene		
LMON_RS14015	2782581.0	2782871.0	291.0	-	Gene		
LMON_RS14020	2782861.0	2784069.0	1209.0	-	Gene		
LMON_RS14025	2784186.0	2784533.0	348.0	-	Gene		
LMON_RS14030	2784552.0	2785196.0	645.0	-	Gene		
LMON_RS14035	2785339.0	2786028.0	690.0	-	Gene		
LMON_RS14040	2786358.0	2788085.0	1728.0	+	Gene		
LMON_RS14045	2788139.0	2788390.0	252.0	-	Gene		
LMON_RS14050	2788410.0	2789693.0	1284.0	-	Gene		
LMON_RS14055	2790028.0	2790447.0	420.0	-	Gene		
LMON_RS14060	2790577.0	2791149.0	573.0	+	Gene		
LMON_RS14065	2791146.0	2792852.0	1707.0	+	Gene		
LMON_RS14070	2793013.0	2794734.0	1722.0	+	Gene		
LMON_RS14075	2794734.0	2796506.0	1773.0	+	Gene		
LMON_RS14080	2796782.0	2797009.0	228.0	+	Gene		
LMON_RS14085	2797050.0	2798387.0	1338.0	-	Gene		
LMON_RS14090	2798566.0	2800233.0	1668.0	-	Gene		
LMON_RS14095	2800342.0	2802495.0	2154.0	-	Gene		
LMON_RS14100	2802519.0	2804291.0	1773.0	-	Gene		
LMON_RS14105	2804452.0	2805918.0	1467.0	-	Gene		
LMON_RS14910	2805940.0	2806074.0	135.0	+	Gene		
LMON_RS14110	2806204.0	2806734.0	531.0	-	Gene		
LMON_RS14115	2806792.0	2808402.0	1611.0	-	Gene		
LMON_RS14915	2808583.0	2808891.0	309.0	+	Gene		
LMON_RS14120	2808919.0	2810373.0	1455.0	+	Gene		
LMON_RS14125	2810420.0	2810722.0	303.0	+	Gene		
LMON_RS14130	2810755.0	2812107.0	1353.0	+	Gene		
LMON_RS14135	2812119.0	2813003.0	885.0	+	Gene		
LMON_RS14140	2812996.0	2813304.0	309.0	+	Gene		
LMON_RS14145	2813344.0	2814078.0	735.0	-	Gene		
LMON_RS14150	2814178.0	2814840.0	663.0	-	Gene		
LMON_RS14155	2814911.0	2816038.0	1128.0	-	Gene		
LMON_RS14160	2816065.0	2816952.0	888.0	-	Gene		
LMON_RS14165	2817122.0	2819452.0	2331.0	+	Gene		
LMON_RS14170	2819490.0	2820938.0	1449.0	-	Gene		
LMON_RS14175	2820931.0	2822784.0	1854.0	-	Gene		
LMON_RS14180	2822881.0	2823720.0	840.0	-	Gene		
LMON_RS14920	2823898.0	2824086.0	189.0	-	Gene		
LMON_RS14185	2824784.0	2825974.0	1191.0	+	Gene		
LMON_RS14190	2826134.0	2826643.0	510.0	-	Gene		
LMON_RS14925	2826694.0	2826898.0	205.0	-	Gene		
LMON_RS14195	2826922.0	2828022.0	1101.0	-	Gene		
LMON_RS14200	2828174.0	2828482.0	309.0	-	Gene		
LMON_RS14205	2828488.0	2830758.0	2271.0	-	Gene		
LMON_RS14210	2830791.0	2831090.0	300.0	-	Gene		
LMON_RS14215	2831106.0	2832401.0	1296.0	-	Gene		
LMON_RS14220	2832551.0	2834467.0	1917.0	-	Gene		
LMON_RS14225	2834678.0	2836144.0	1467.0	-	Gene		
LMON_RS14230	2836292.0	2837275.0	984.0	-	Gene		
LMON_RS14235	2837275.0	2839197.0	1923.0	-	Gene		
LMON_RS14240	2839305.0	2840135.0	831.0	-	Gene		
LMON_RS14245	2840307.0	2840513.0	207.0	-	Gene		
LMON_RS14250	2840520.0	2841371.0	852.0	-	Gene		
LMON_RS14255	2841364.0	2842125.0	762.0	-	Gene		
LMON_RS14260	2842349.0	2843107.0	759.0	-	Gene		
LMON_RS14265	2843266.0	2843565.0	300.0	-	Gene		
LMON_RS14270	2843577.0	2844431.0	855.0	-	Gene		
LMON_RS14275	2844603.0	2845409.0	807.0	-	Gene		
LMON_RS14280	2845393.0	2846298.0	906.0	-	Gene		
LMON_RS14285	2846323.0	2846769.0	447.0	-	Gene		
LMON_RS14290	2846782.0	2847438.0	657.0	-	Gene		
LMON_RS14295	2847501.0	2848907.0	1407.0	-	Gene		
LMON_RS14300	2848941.0	2849942.0	1002.0	-	Gene		
LMON_RS14305	2849944.0	2850657.0	714.0	-	Gene		
LMON_RS14310	2850859.0	2851575.0	717.0	-	Gene		
LMON_RS14315	2851728.0	2851994.0	267.0	-	Gene		
LMON_RS14320	2851999.0	2852361.0	363.0	-	Gene		
LMON_RS14325	2852354.0	2853637.0	1284.0	-	Gene		
LMON_RS14330	2853634.0	2854026.0	393.0	-	Gene		
LMON_RS14335	2854154.0	2854540.0	387.0	-	Gene		
LMON_RS14340	2854711.0	2855103.0	393.0	-	Gene		
LMON_RS14345	2855262.0	2857151.0	1890.0	-	Gene		
LMON_RS14350	2857176.0	2858549.0	1374.0	-	Gene		
LMON_RS14355	2858907.0	2859725.0	819.0	+	Gene		
LMON_RS14360	2859782.0	2860489.0	708.0	-	Gene		
LMON_RS14365	2860513.0	2861040.0	528.0	-	Gene		
LMON_RS14370	2861201.0	2861932.0	732.0	+	Gene		
LMON_RS14375	2861979.0	2863172.0	1194.0	-	Gene		
LMON_RS14380	2863260.0	2864450.0	1191.0	-	Gene		
LMON_RS14385	2864466.0	2865866.0	1401.0	-	Gene		
LMON_RS14390	2865866.0	2867068.0	1203.0	-	Gene		
LMON_RS14395	2867264.0	2869606.0	2343.0	-	Gene		
LMON_RS14400	2869819.0	2872374.0	2556.0	+	Gene		
LMON_RS14405	2872419.0	2872742.0	324.0	-	Gene		
LMON_RS14410	2872751.0	2873992.0	1242.0	-	Gene		
LMON_RS14415	2874081.0	2875268.0	1188.0	-	Gene		
LMON_RS14420	2875261.0	2876352.0	1092.0	-	Gene		
LMON_RS14425	2876723.0	2877871.0	1149.0	-	Gene		
LMON_RS14430	2877885.0	2878307.0	423.0	-	Gene		
LMON_RS14435	2878410.0	2878763.0	354.0	-	Gene		
LMON_RS14440	2878957.0	2879556.0	600.0	+	Gene		
LMON_RS14445	2879612.0	2879932.0	321.0	-	Gene		
LMON_RS14450	2880055.0	2880717.0	663.0	-	Gene		
LMON_RS14455	2880714.0	2881835.0	1122.0	-	Gene		
LMON_RS14460	2881832.0	2884009.0	2178.0	-	Gene		
LMON_RS14465	2884006.0	2885037.0	1032.0	-	Gene		
LMON_RS14470	2885095.0	2885889.0	795.0	-	Gene		
LMON_RS14475	2885902.0	2886954.0	1053.0	-	Gene		
LMON_RS14480	2886973.0	2887824.0	852.0	-	Gene		
LMON_RS14485	2887811.0	2888692.0	882.0	-	Gene		
LMON_RS14490	2888767.0	2890059.0	1293.0	-	Gene		
LMON_RS14495	2890056.0	2891756.0	1701.0	-	Gene		
LMON_RS14500	2891981.0	2893006.0	1026.0	+	Gene		
LMON_RS14505	2893028.0	2893100.0	73.0	+	NcRNA	tRNA	
LMON_RS14510	2893145.0	2895139.0	1995.0	-	Gene		
LMON_RS14515	2895275.0	2895814.0	540.0	-	Gene		
LMON_RS14520	2895969.0	2897381.0	1413.0	+	Gene		
LMON_RS14525	2897422.0	2897736.0	315.0	-	Gene		
LMON_RS14530	2897749.0	2898570.0	822.0	-	Gene		
LMON_RS14535	2898583.0	2899845.0	1263.0	-	Gene		
LMON_RS14540	2899858.0	2901309.0	1452.0	-	Gene		
LMON_RS14545	2901328.0	2902596.0	1269.0	-	Gene		
LMON_RS14550	2902719.0	2903699.0	981.0	+	Gene		
LMON_RS14555	2903749.0	2904210.0	462.0	-	Gene		
LMON_RS14560	2904265.0	2904885.0	621.0	-	Gene		
LMON_RS14565	2904882.0	2905745.0	864.0	-	Gene		
LMON_RS14570	2905786.0	2906145.0	360.0	-	Gene		
LMON_RS14575	2906235.0	2906369.0	135.0	-	Gene		
LMON_RS14580	2906537.0	2907007.0	471.0	-	Gene		
