Elements	begin	end	length	strand	type	details	synonim
LMRG_RS12580	2507897.0	2508856.0	960.0	-	Gene		
LMRG_RS12585	2508935.0	2510410.0	1476.0	-	Gene		
LMRG_RS12590	2510496.0	2510993.0	498.0	-	Gene		
LMRG_RS12595	2510997.0	2511650.0	654.0	-	Gene		
LMRG_RS12600	2511694.0	2512527.0	834.0	-	Gene		
LMRG_RS12605	2512613.0	2513551.0	939.0	-	Gene		
LMRG_RS12610	2513738.0	2514091.0	354.0	-	Gene		
LMRG_RS12615	2514100.0	2514300.0	201.0	-	Gene		
LMRG_RS12620	2514324.0	2515535.0	1212.0	-	Gene		
LMRG_RS12625	2515603.0	2516865.0	1263.0	-	Gene		
LMRG_RS12630	2517074.0	2519944.0	2871.0	-	Gene		
LMRG_RS12635	2519952.0	2521928.0	1977.0	-	Gene		
LMRG_RS12640	2522179.0	2522418.0	240.0	-	Gene		
LMRG_RS12645	2522439.0	2523086.0	648.0	-	Gene		
LMRG_RS12650	2523108.0	2523494.0	387.0	-	Gene		
LMRG_RS12655	2523600.0	2523905.0	306.0	-	Gene		
LMRG_RS12660	2524174.0	2524833.0	660.0	-	Gene		
LMRG_RS12665	2524846.0	2525625.0	780.0	-	Gene		
LMRG_RS12670	2525640.0	2526455.0	816.0	-	Gene		
LMRG_RS12675	2526483.0	2527367.0	885.0	-	Gene		
LMRG_RS12680	2527364.0	2528287.0	924.0	-	Gene		
LMRG_RS12685	2528381.0	2529289.0	909.0	-	Gene		
LMRG_RS12690	2529545.0	2531320.0	1776.0	-	Gene		
LMRG_RS12695	2531320.0	2532030.0	711.0	-	Gene		
LMRG_RS12700	2532180.0	2533355.0	1176.0	-	Gene		
LMRG_RS12705	2533383.0	2534831.0	1449.0	-	Gene		
LMRG_RS12710	2534954.0	2536264.0	1311.0	-	Gene		
LMRG_RS12715	2536384.0	2537589.0	1206.0	-	Gene		
LMRG_RS12720	2537665.0	2538549.0	885.0	-	Gene		
LMRG_RS12725	2538539.0	2539225.0	687.0	-	Gene		
LMRG_RS12730	2539729.0	2540592.0	864.0	-	Gene		
LMRG_RS12735	2540598.0	2541614.0	1017.0	-	Gene		
LMRG_RS12740	2541784.0	2544297.0	2514.0	-	Gene		
LMRG_RS12745	2544528.0	2545091.0	564.0	-	Gene		
LMRG_RS12750	2545286.0	2545942.0	657.0	-	Gene		
LMRG_RS12755	2545935.0	2547254.0	1320.0	-	Gene		
LMRG_RS14835	2547247.0	2547495.0	249.0	+	Gene		
LMRG_RS12760	2547450.0	2548301.0	852.0	-	Gene		
LMRG_RS12765	2548322.0	2549008.0	687.0	-	Gene		
LMRG_RS12770	2549393.0	2550028.0	636.0	+	Gene		
LMRG_RS12775	2549970.0	2550575.0	606.0	+	Gene		
LMRG_RS12780	2550751.0	2551809.0	1059.0	+	Gene		
LMRG_RS12785	2551848.0	2552900.0	1053.0	-	Gene		
LMRG_RS12790	2552908.0	2554032.0	1125.0	-	Gene		
LMRG_RS12795	2554033.0	2554767.0	735.0	-	Gene		
LMRG_RS12800	2554893.0	2555726.0	834.0	-	Gene		
LMRG_RS12805	2556117.0	2556482.0	366.0	-	Gene		
LMRG_RS12810	2556734.0	2557168.0	435.0	-	Gene		
LMRG_RS12815	2557190.0	2558185.0	996.0	-	Gene		
LMRG_RS12820	2558348.0	2559640.0	1293.0	-	Gene		
LMRG_RS12825	2559822.0	2560058.0	237.0	-	Gene		
LMRG_RS12830	2560182.0	2560586.0	405.0	-	Gene		
LMRG_RS12835	2560608.0	2562029.0	1422.0	-	Gene		
LMRG_RS12840	2562090.0	2562962.0	873.0	-	Gene		
LMRG_RS12845	2563000.0	2564514.0	1515.0	-	Gene		
LMRG_RS12850	2564541.0	2565080.0	540.0	-	Gene		
LMRG_RS12855	2565077.0	2565589.0	513.0	-	Gene		
LMRG_RS12860	2565677.0	2565895.0	219.0	-	Gene		
LMRG_RS12865	2565967.0	2566683.0	717.0	-	Gene		
LMRG_RS12870	2566690.0	2567088.0	399.0	-	Gene		
LMRG_RS14840	2567282.0	2567452.0	171.0	-	Gene		
LMRG_RS14845	2567452.0	2567658.0	207.0	+	Gene		
LMRG_RS12875	2567920.0	2569059.0	1140.0	-	Gene		
LMRG_RS12880	2569177.0	2569806.0	630.0	-	Gene		
LMRG_RS12885	2569943.0	2571184.0	1242.0	-	Gene		
LMRG_RS12890	2571320.0	2571727.0	408.0	-	Gene		
LMRG_RS12895	2571724.0	2572761.0	1038.0	-	Gene		
LMRG_RS12900	2573062.0	2573913.0	852.0	-	Gene		
LMRG_RS12905	2573900.0	2574976.0	1077.0	-	Gene		
LMRG_RS12910	2574999.0	2575574.0	576.0	-	Gene		
LMRG_RS12915	2575686.0	2576552.0	867.0	-	Gene		
LMRG_RS12920	2576552.0	2577607.0	1056.0	-	Gene		
LMRG_RS12925	2577610.0	2578896.0	1287.0	-	Gene		
LMRG_RS12930	2579118.0	2579363.0	246.0	-	Gene		
LMRG_RS12935	2579465.0	2579902.0	438.0	-	Gene		
LMRG_RS12940	2579899.0	2580846.0	948.0	-	Gene		
LMRG_RS12945	2580927.0	2582198.0	1272.0	-	Gene		
LMRG_RS12950	2582301.0	2583572.0	1272.0	-	Gene		
LMRG_RS12955	2583693.0	2584763.0	1071.0	-	Gene		
LMRG_RS12960	2584770.0	2585795.0	1026.0	-	Gene		
LMRG_RS12965	2585788.0	2587071.0	1284.0	-	Gene		
LMRG_RS12970	2587392.0	2588246.0	855.0	-	Gene		
LMRG_RS12975	2588415.0	2589335.0	921.0	-	Gene		
LMRG_RS12980	2589652.0	2592405.0	2754.0	+	Gene		
LMRG_RS12985	2592449.0	2594047.0	1599.0	-	Gene		
LMRG_RS12990	2594414.0	2594950.0	537.0	-	Gene		
LMRG_RS12995	2595316.0	2596986.0	1671.0	-	Gene		
LMRG_RS13000	2596983.0	2597432.0	450.0	-	Gene		
LMRG_RS13005	2597510.0	2598163.0	654.0	-	Gene		
LMRG_RS13010	2598237.0	2598422.0	186.0	+	Gene		
LMRG_RS13015	2598457.0	2599779.0	1323.0	-	Gene		
LMRG_RS13020	2599794.0	2600630.0	837.0	-	Gene		
LMRG_RS13025	2600948.0	2601148.0	201.0	-	Gene		
LMRG_RS13030	2601171.0	2601494.0	324.0	-	Gene		
LMRG_RS13035	2601649.0	2603310.0	1662.0	-	Gene		
LMRG_RS13040	2603446.0	2604060.0	615.0	-	Gene		
LMRG_RS13045	2604084.0	2604716.0	633.0	-	Gene		
LMRG_RS13050	2604717.0	2605241.0	525.0	-	Gene		
LMRG_RS13055	2605244.0	2606242.0	999.0	-	Gene		
LMRG_RS13060	2606339.0	2606611.0	273.0	-	Gene		
LMRG_RS13065	2606660.0	2607571.0	912.0	-	Gene		
LMRG_RS13070	2607697.0	2612289.0	4593.0	-	Gene		
LMRG_RS13075	2612510.0	2613337.0	828.0	-	Gene		
LMRG_RS13080	2613452.0	2614327.0	876.0	+	Gene		
LMRG_RS13085	2614338.0	2614631.0	294.0	+	Gene		
LMRG_RS13090	2614664.0	2614825.0	162.0	-	Gene		
LMRG_RS13095	2614894.0	2615562.0	669.0	-	Gene		
LMRG_RS13100	2615562.0	2616650.0	1089.0	-	Gene		
LMRG_RS13105	2616729.0	2618108.0	1380.0	-	Gene		
LMRG_RS13110	2618105.0	2618782.0	678.0	-	Gene		
LMRG_RS13115	2618829.0	2619614.0	786.0	-	Gene		
LMRG_RS13120	2619676.0	2620152.0	477.0	-	Gene		
LMRG_RS13125	2620152.0	2623139.0	2988.0	-	Gene		
LMRG_RS13130	2623638.0	2624480.0	843.0	+	Gene		
LMRG_RS13135	2624528.0	2626009.0	1482.0	-	Gene		
LMRG_RS13140	2626110.0	2626997.0	888.0	-	Gene		
LMRG_RS13145	2627150.0	2627222.0	73.0	-	NcRNA	tRNA	
LMRG_RS13150	2627247.0	2627322.0	76.0	-	NcRNA	tRNA	
LMRG_RS13155	2627333.0	2627448.0	116.0	-	NcRNA	rRNA	
LMRG_RS13160	2627525.0	2630460.0	2936.0	-	NcRNA	rRNA	
LMRG_RS13165	2630631.0	2630706.0	76.0	-	NcRNA	tRNA	
LMRG_RS13170	2630753.0	2630826.0	74.0	-	NcRNA	tRNA	
LMRG_RS13175	2630948.0	2632508.0	1561.0	-	NcRNA	rRNA	
LMRG_RS13180	2632789.0	2633817.0	1029.0	-	Gene		
LMRG_RS13185	2634086.0	2635612.0	1527.0	+	Gene		
LMRG_RS13190	2635654.0	2636505.0	852.0	-	Gene		
LMRG_RS13195	2636527.0	2636949.0	423.0	-	Gene		
LMRG_RS13200	2637071.0	2637430.0	360.0	-	Gene		
LMRG_RS13205	2637558.0	2637800.0	243.0	-	Gene		
LMRG_RS13210	2640124.0	2640786.0	663.0	-	Gene		
LMRG_RS13215	2640776.0	2641117.0	342.0	-	Gene		
LMRG_RS13220	2641114.0	2641980.0	867.0	-	Gene		
LMRG_RS13225	2641981.0	2645985.0	4005.0	-	Gene		
LMRG_RS13230	2646495.0	2646974.0	480.0	-	Gene		
LMRG_RS13235	2647199.0	2647591.0	393.0	-	Gene		
LMRG_RS13240	2647613.0	2648050.0	438.0	-	Gene		
LMRG_RS13245	2648245.0	2648991.0	747.0	-	Gene		
LMRG_RS13250	2648997.0	2649794.0	798.0	-	Gene		
LMRG_RS13255	2649797.0	2650663.0	867.0	-	Gene		
LMRG_RS13260	2650639.0	2651478.0	840.0	-	Gene		
LMRG_RS13265	2651609.0	2652271.0	663.0	+	Gene		
LMRG_RS13270	2652389.0	2653279.0	891.0	+	Gene		
LMRG_RS13275	2653318.0	2654412.0	1095.0	-	Gene		
LMRG_RS13280	2654620.0	2655027.0	408.0	-	Gene		
LMRG_RS13285	2655044.0	2655988.0	945.0	-	Gene		
LMRG_RS13290	2656098.0	2656487.0	390.0	-	Gene		
LMRG_RS13295	2656510.0	2656875.0	366.0	-	Gene		
LMRG_RS13300	2656894.0	2657007.0	114.0	-	Gene		
LMRG_RS13305	2657111.0	2657329.0	219.0	-	Gene		
LMRG_RS14850	2657302.0	2657556.0	255.0	-	Gene		
LMRG_RS13310	2657715.0	2658362.0	648.0	-	Gene		
LMRG_RS13315	2658422.0	2659717.0	1296.0	-	Gene		
LMRG_RS13320	2659717.0	2660157.0	441.0	-	Gene		
LMRG_RS13325	2660213.0	2660392.0	180.0	-	Gene		
LMRG_RS13330	2660409.0	2660912.0	504.0	-	Gene		
LMRG_RS13335	2660934.0	2661293.0	360.0	-	Gene		
LMRG_RS13340	2661333.0	2661869.0	537.0	-	Gene		
LMRG_RS13345	2661900.0	2662298.0	399.0	-	Gene		
LMRG_RS13350	2662329.0	2662514.0	186.0	-	Gene		rpsN
LMRG_RS13355	2662545.0	2663084.0	540.0	-	Gene		
LMRG_RS13360	2663111.0	2663422.0	312.0	-	Gene		
LMRG_RS13365	2663460.0	2663828.0	369.0	-	Gene		
LMRG_RS13370	2663908.0	2664171.0	264.0	-	Gene		
LMRG_RS13375	2664199.0	2664390.0	192.0	-	Gene		
LMRG_RS13380	2664380.0	2664814.0	435.0	-	Gene		
LMRG_RS13385	2664817.0	2665473.0	657.0	-	Gene		
LMRG_RS13390	2665477.0	2665833.0	357.0	-	Gene		
LMRG_RS13395	2665854.0	2666132.0	279.0	-	Gene		
LMRG_RS13400	2666220.0	2667053.0	834.0	-	Gene		
LMRG_RS13405	2667094.0	2667378.0	285.0	-	Gene		
LMRG_RS13410	2667378.0	2668001.0	624.0	-	Gene		
LMRG_RS13415	2668027.0	2668656.0	630.0	-	Gene		
LMRG_RS13420	2668691.0	2668999.0	309.0	-	Gene		
LMRG_RS14855	2668988.0	2669347.0	360.0	+	Gene		
LMRG_RS13425	2669360.0	2670160.0	801.0	-	Gene		
LMRG_RS13430	2670180.0	2671139.0	960.0	-	Gene		
LMRG_RS13435	2671221.0	2672303.0	1083.0	-	Gene		
LMRG_RS13440	2672467.0	2673366.0	900.0	-	Gene		
LMRG_RS13445	2673814.0	2675700.0	1887.0	+	Gene		
LMRG_RS13450	2675876.0	2676310.0	435.0	+	Gene		
LMRG_RS13455	2676343.0	2676885.0	543.0	+	Gene		
LMRG_RS13460	2676907.0	2677887.0	981.0	+	Gene		
LMRG_RS13465	2677977.0	2679308.0	1332.0	+	Gene		
LMRG_RS13470	2679353.0	2680339.0	987.0	-	Gene		
LMRG_RS13475	2680367.0	2681179.0	813.0	-	Gene		
LMRG_RS13480	2681258.0	2682001.0	744.0	-	Gene		
LMRG_RS13485	2682002.0	2682721.0	720.0	-	Gene		
LMRG_RS13490	2682681.0	2683430.0	750.0	-	Gene		
LMRG_RS13495	2683443.0	2684435.0	993.0	-	Gene		
LMRG_RS13500	2684504.0	2685802.0	1299.0	-	Gene		
LMRG_RS13505	2685829.0	2686101.0	273.0	-	Gene		
LMRG_RS13510	2686104.0	2686538.0	435.0	-	Gene		
LMRG_RS13515	2686731.0	2688797.0	2067.0	-	Gene		
LMRG_RS13520	2688952.0	2690139.0	1188.0	-	Gene		
LMRG_RS13525	2690248.0	2692335.0	2088.0	-	Gene		
LMRG_RS13530	2692401.0	2692871.0	471.0	-	Gene		
LMRG_RS13535	2692902.0	2693315.0	414.0	-	Gene		
LMRG_RS13540	2693508.0	2694905.0	1398.0	-	Gene		
LMRG_RS13545	2694920.0	2695399.0	480.0	-	Gene		
LMRG_RS13550	2695533.0	2696177.0	645.0	-	Gene		
LMRG_RS13555	2696174.0	2698189.0	2016.0	-	Gene		
LMRG_RS13560	2698223.0	2698897.0	675.0	-	Gene		
LMRG_RS13565	2698906.0	2699346.0	441.0	-	Gene		
LMRG_RS13570	2699541.0	2700572.0	1032.0	-	Gene		
LMRG_RS13575	2700574.0	2701626.0	1053.0	-	Gene		
LMRG_RS13580	2701663.0	2702934.0	1272.0	-	Gene		
LMRG_RS13585	2702996.0	2703277.0	282.0	-	Gene		
LMRG_RS13590	2703335.0	2703799.0	465.0	-	Gene		
LMRG_RS13595	2703833.0	2705902.0	2070.0	-	Gene		
LMRG_RS13600	2706271.0	2707083.0	813.0	-	Gene		
LMRG_RS13605	2707157.0	2707519.0	363.0	-	Gene		
LMRG_RS13610	2707516.0	2707884.0	369.0	-	Gene		
LMRG_RS13615	2707930.0	2708736.0	807.0	-	Gene		
LMRG_RS13620	2708852.0	2709322.0	471.0	+	Gene		
LMRG_RS13625	2709368.0	2709823.0	456.0	+	Gene		
LMRG_RS13630	2710021.0	2710362.0	342.0	+	Gene		
LMRG_RS13635	2710375.0	2711631.0	1257.0	+	Gene		
LMRG_RS13640	2711633.0	2712445.0	813.0	-	Gene		
LMRG_RS13645	2712486.0	2713181.0	696.0	-	Gene		
LMRG_RS13650	2713178.0	2715868.0	2691.0	-	Gene		
LMRG_RS13655	2715884.0	2716456.0	573.0	-	Gene		
LMRG_RS13660	2716471.0	2718516.0	2046.0	-	Gene		
LMRG_RS13665	2718528.0	2720213.0	1686.0	-	Gene		
LMRG_RS13670	2720210.0	2720299.0	90.0	-	Gene		
LMRG_RS13675	2720553.0	2720858.0	306.0	+	Gene		
LMRG_RS13680	2720993.0	2722300.0	1308.0	+	Gene		
LMRG_RS13685	2722337.0	2722639.0	303.0	+	Gene		
LMRG_RS13690	2723094.0	2723627.0	534.0	-	Gene		
LMRG_RS13695	2723792.0	2724901.0	1110.0	-	Gene		
LMRG_RS13700	2724898.0	2726028.0	1131.0	-	Gene		
LMRG_RS13705	2726029.0	2728599.0	2571.0	-	Gene		
LMRG_RS13710	2728771.0	2729024.0	254.0	-	Gene		
LMRG_RS13715	2729153.0	2729719.0	567.0	-	Gene		
LMRG_RS13720	2729881.0	2731653.0	1773.0	+	Gene		murA
LMRG_RS13725	2731890.0	2732219.0	330.0	-	Gene		
LMRG_RS13730	2732327.0	2732953.0	627.0	-	Gene		
LMRG_RS13735	2733006.0	2734385.0	1380.0	-	Gene		
LMRG_RS13740	2734569.0	2735558.0	990.0	+	Gene		
LMRG_RS13745	2735580.0	2736176.0	597.0	+	Gene		
LMRG_RS13750	2736180.0	2736554.0	375.0	+	Gene		
LMRG_RS13755	2736660.0	2737511.0	852.0	+	Gene		
LMRG_RS13760	2737630.0	2738469.0	840.0	+	Gene		
LMRG_RS13765	2738590.0	2739432.0	843.0	+	Gene		
LMRG_RS13770	2739478.0	2739723.0	246.0	-	Gene		
LMRG_RS13775	2739738.0	2740334.0	597.0	-	Gene		
LMRG_RS13780	2740443.0	2740760.0	318.0	-	Gene		
LMRG_RS13785	2740790.0	2742529.0	1740.0	-	Gene		
LMRG_RS13790	2742856.0	2743320.0	465.0	-	Gene		
LMRG_RS13795	2743338.0	2743520.0	183.0	-	Gene		
LMRG_RS13800	2743523.0	2743744.0	222.0	-	Gene		
LMRG_RS13805	2743879.0	2745243.0	1365.0	-	Gene		
LMRG_RS13810	2745686.0	2745841.0	156.0	+	Gene		
LMRG_RS13815	2745874.0	2746515.0	642.0	-	Gene		
LMRG_RS14860	2746670.0	2746936.0	267.0	-	NcRNA	tRNA	
LMRG_RS13825	2747213.0	2748727.0	1515.0	-	Gene		
LMRG_RS13830	2748842.0	2749780.0	939.0	-	Gene		
LMRG_RS13835	2749823.0	2750770.0	948.0	-	Gene		
LMRG_RS13840	2750911.0	2752650.0	1740.0	-	Gene		
LMRG_RS13845	2752650.0	2754374.0	1725.0	-	Gene		
LMRG_RS13850	2754374.0	2755387.0	1014.0	-	Gene		
LMRG_RS13855	2755374.0	2756780.0	1407.0	-	Gene		
LMRG_RS13860	2757162.0	2757632.0	471.0	-	Gene		
LMRG_RS13865	2757827.0	2759404.0	1578.0	+	Gene		
LMRG_RS13870	2759446.0	2760165.0	720.0	-	Gene		
LMRG_RS13875	2760245.0	2760979.0	735.0	+	Gene		
LMRG_RS13880	2761033.0	2761494.0	462.0	+	Gene		
LMRG_RS13885	2761515.0	2761958.0	444.0	-	Gene		
LMRG_RS13890	2762016.0	2763368.0	1353.0	-	Gene		
LMRG_RS13895	2763365.0	2763814.0	450.0	-	Gene		
LMRG_RS13900	2763984.0	2764865.0	882.0	+	Gene		
LMRG_RS13905	2764950.0	2765405.0	456.0	+	Gene		
LMRG_RS13910	2765405.0	2765809.0	405.0	+	Gene		
LMRG_RS13915	2765852.0	2766463.0	612.0	-	Gene		
LMRG_RS13920	2766477.0	2766845.0	369.0	-	Gene		
LMRG_RS13925	2766929.0	2767681.0	753.0	-	Gene		
LMRG_RS13930	2767847.0	2769805.0	1959.0	+	Gene		
LMRG_RS13935	2769866.0	2772514.0	2649.0	+	Gene		
LMRG_RS13940	2772516.0	2774198.0	1683.0	+	Gene		
LMRG_RS13945	2774195.0	2775328.0	1134.0	+	Gene		
LMRG_RS13950	2775332.0	2776288.0	957.0	-	Gene		
LMRG_RS13955	2776356.0	2777690.0	1335.0	-	Gene		
LMRG_RS13960	2777808.0	2778497.0	690.0	-	Gene		
LMRG_RS13965	2778490.0	2778780.0	291.0	-	Gene		
LMRG_RS13970	2778770.0	2779978.0	1209.0	-	Gene		
LMRG_RS13975	2780095.0	2780442.0	348.0	-	Gene		
LMRG_RS13980	2780461.0	2781105.0	645.0	-	Gene		
LMRG_RS13985	2781248.0	2781937.0	690.0	-	Gene		
LMRG_RS13990	2782267.0	2783994.0	1728.0	+	Gene		
LMRG_RS13995	2784048.0	2784299.0	252.0	-	Gene		
LMRG_RS14000	2784319.0	2785602.0	1284.0	-	Gene		
LMRG_RS14005	2785937.0	2786356.0	420.0	-	Gene		
LMRG_RS14010	2786486.0	2787058.0	573.0	+	Gene		
LMRG_RS14015	2787055.0	2788761.0	1707.0	+	Gene		
LMRG_RS14020	2788922.0	2790643.0	1722.0	+	Gene		
LMRG_RS14025	2790643.0	2792415.0	1773.0	+	Gene		
LMRG_RS14030	2792691.0	2792918.0	228.0	+	Gene		
LMRG_RS14035	2792959.0	2794296.0	1338.0	-	Gene		
LMRG_RS14040	2794475.0	2796142.0	1668.0	-	Gene		
LMRG_RS14045	2796251.0	2798404.0	2154.0	-	Gene		
LMRG_RS14050	2798428.0	2800200.0	1773.0	-	Gene		
LMRG_RS14055	2800361.0	2801827.0	1467.0	-	Gene		
LMRG_RS14865	2801849.0	2801983.0	135.0	+	Gene		
LMRG_RS14060	2802113.0	2802643.0	531.0	-	Gene		
LMRG_RS14065	2802701.0	2804311.0	1611.0	-	Gene		
LMRG_RS14870	2804492.0	2804800.0	309.0	+	Gene		
LMRG_RS14070	2804828.0	2806282.0	1455.0	+	Gene		
LMRG_RS14075	2806329.0	2806631.0	303.0	+	Gene		
LMRG_RS14080	2806664.0	2808016.0	1353.0	+	Gene		
LMRG_RS14085	2808028.0	2808912.0	885.0	+	Gene		
LMRG_RS14090	2808905.0	2809213.0	309.0	+	Gene		
LMRG_RS14095	2809253.0	2809987.0	735.0	-	Gene		
LMRG_RS14100	2810087.0	2810749.0	663.0	-	Gene		
LMRG_RS14105	2810820.0	2811950.0	1131.0	-	Gene		
LMRG_RS14110	2811977.0	2812864.0	888.0	-	Gene		
LMRG_RS14115	2813034.0	2815364.0	2331.0	+	Gene		
LMRG_RS14120	2815402.0	2816850.0	1449.0	-	Gene		
LMRG_RS14125	2816843.0	2818696.0	1854.0	-	Gene		
LMRG_RS14130	2818793.0	2819632.0	840.0	-	Gene		
LMRG_RS14135	2819810.0	2819998.0	189.0	-	Gene		
LMRG_RS14140	2820696.0	2821886.0	1191.0	+	Gene		
LMRG_RS14145	2822046.0	2822555.0	510.0	-	Gene		
LMRG_RS14875	2822606.0	2822810.0	205.0	-	Gene		
LMRG_RS14150	2822834.0	2823934.0	1101.0	-	Gene		
LMRG_RS14155	2824086.0	2824394.0	309.0	-	Gene		
LMRG_RS14160	2824400.0	2826670.0	2271.0	-	Gene		
LMRG_RS14165	2826703.0	2827002.0	300.0	-	Gene		
LMRG_RS14170	2827018.0	2828313.0	1296.0	-	Gene		
LMRG_RS14175	2828463.0	2830379.0	1917.0	-	Gene		
LMRG_RS14180	2830590.0	2832056.0	1467.0	-	Gene		
LMRG_RS14185	2832204.0	2833187.0	984.0	-	Gene		
LMRG_RS14190	2833187.0	2835109.0	1923.0	-	Gene		
LMRG_RS14195	2835217.0	2836047.0	831.0	-	Gene		
LMRG_RS14200	2836219.0	2836425.0	207.0	-	Gene		
LMRG_RS14205	2836432.0	2837283.0	852.0	-	Gene		
LMRG_RS14210	2837276.0	2838037.0	762.0	-	Gene		
LMRG_RS14215	2838261.0	2839019.0	759.0	-	Gene		
LMRG_RS14220	2839178.0	2839477.0	300.0	-	Gene		
LMRG_RS14225	2839489.0	2840343.0	855.0	-	Gene		
LMRG_RS14230	2840515.0	2841321.0	807.0	-	Gene		
LMRG_RS14235	2841305.0	2842210.0	906.0	-	Gene		
LMRG_RS14240	2842235.0	2842681.0	447.0	-	Gene		
LMRG_RS14245	2842694.0	2843350.0	657.0	-	Gene		
LMRG_RS14250	2843413.0	2844819.0	1407.0	-	Gene		
LMRG_RS14255	2844853.0	2845854.0	1002.0	-	Gene		
LMRG_RS14260	2845856.0	2846569.0	714.0	-	Gene		
LMRG_RS14265	2846771.0	2847487.0	717.0	-	Gene		
LMRG_RS14270	2847640.0	2847906.0	267.0	-	Gene		
LMRG_RS14275	2847911.0	2848273.0	363.0	-	Gene		
LMRG_RS14280	2848266.0	2849549.0	1284.0	-	Gene		
LMRG_RS14285	2849546.0	2849938.0	393.0	-	Gene		
LMRG_RS14290	2850066.0	2850452.0	387.0	-	Gene		
LMRG_RS14295	2850623.0	2851015.0	393.0	-	Gene		
LMRG_RS14300	2851174.0	2853063.0	1890.0	-	Gene		
LMRG_RS14305	2853088.0	2854461.0	1374.0	-	Gene		
LMRG_RS14310	2854819.0	2855637.0	819.0	+	Gene		
LMRG_RS14315	2855694.0	2856401.0	708.0	-	Gene		
LMRG_RS14320	2856425.0	2856952.0	528.0	-	Gene		
LMRG_RS14325	2857113.0	2857844.0	732.0	+	Gene		
LMRG_RS14330	2857891.0	2859084.0	1194.0	-	Gene		
LMRG_RS14335	2859172.0	2860362.0	1191.0	-	Gene		
LMRG_RS14340	2860378.0	2861778.0	1401.0	-	Gene		
LMRG_RS14345	2861778.0	2862980.0	1203.0	-	Gene		
LMRG_RS14350	2863176.0	2865518.0	2343.0	-	Gene		
LMRG_RS14355	2865731.0	2868286.0	2556.0	+	Gene		
LMRG_RS14360	2868331.0	2868654.0	324.0	-	Gene		
LMRG_RS14365	2868663.0	2869904.0	1242.0	-	Gene		
LMRG_RS14370	2869993.0	2871180.0	1188.0	-	Gene		
LMRG_RS14375	2871173.0	2872264.0	1092.0	-	Gene		
LMRG_RS14380	2872635.0	2873783.0	1149.0	-	Gene		
LMRG_RS14385	2873797.0	2874219.0	423.0	-	Gene		
LMRG_RS14390	2874322.0	2874675.0	354.0	-	Gene		
LMRG_RS14395	2874869.0	2875468.0	600.0	+	Gene		
LMRG_RS14400	2875524.0	2875844.0	321.0	-	Gene		
LMRG_RS14405	2875967.0	2876629.0	663.0	-	Gene		
LMRG_RS14410	2876626.0	2877747.0	1122.0	-	Gene		
LMRG_RS14415	2877744.0	2879921.0	2178.0	-	Gene		
LMRG_RS14420	2879918.0	2880949.0	1032.0	-	Gene		
LMRG_RS14425	2881007.0	2881801.0	795.0	-	Gene		
LMRG_RS14430	2881814.0	2882866.0	1053.0	-	Gene		
LMRG_RS14435	2882885.0	2883736.0	852.0	-	Gene		
LMRG_RS14440	2883723.0	2884604.0	882.0	-	Gene		
LMRG_RS14445	2884679.0	2885971.0	1293.0	-	Gene		
LMRG_RS14450	2885968.0	2887668.0	1701.0	-	Gene		
LMRG_RS14455	2887893.0	2888918.0	1026.0	+	Gene		
LMRG_RS14460	2888940.0	2889012.0	73.0	+	NcRNA	tRNA	
LMRG_RS14465	2889057.0	2891051.0	1995.0	-	Gene		
LMRG_RS14470	2891187.0	2891726.0	540.0	-	Gene		
LMRG_RS14475	2891881.0	2893293.0	1413.0	+	Gene		
LMRG_RS14480	2893334.0	2893648.0	315.0	-	Gene		
LMRG_RS14485	2893661.0	2894482.0	822.0	-	Gene		
LMRG_RS14490	2894495.0	2895757.0	1263.0	-	Gene		
LMRG_RS14495	2895770.0	2897221.0	1452.0	-	Gene		
LMRG_RS14500	2897240.0	2898508.0	1269.0	-	Gene		
LMRG_RS14505	2898631.0	2899611.0	981.0	+	Gene		
LMRG_RS14510	2899661.0	2900122.0	462.0	-	Gene		
LMRG_RS14515	2900177.0	2900797.0	621.0	-	Gene		
LMRG_RS14520	2900794.0	2901657.0	864.0	-	Gene		
LMRG_RS14525	2901698.0	2902057.0	360.0	-	Gene		
LMRG_RS14530	2902147.0	2902281.0	135.0	-	Gene		
LMRG_RS14535	2902449.0	2902919.0	471.0	-	Gene		
