Elements	begin	end	length	strand	type	details	synonim
rli93	1641179.0	1641239.0	61.0	+	Srna	Mraheil et al. 2011	
lmo1598	1641284.0	1642543.0	1260.0	-	Gene		tyrS
Term_ccpA	1642580.0	1642612.0	33.0	-	terminator		ccpA
T-box-7	1642603.0	1642811.0	209.0	-	Srna	Rfam	
lmo1599	1642865.0	1643872.0	1008.0	-	Gene		ccpA
Term_aroA	1644073.0	1644102.0	30.0	-	terminator		aroA
lmo1600	1644106.0	1645191.0	1086.0	-	Gene		aroA
Term_lmo1601	1645380.0	1645395.0	16.0	-	terminator		lmo1601
lmo1601	1645412.0	1645936.0	525.0	-	Gene		
lmo1602	1645958.0	1646413.0	456.0	-	Gene		
lmo1603	1646669.0	1647781.0	1113.0	+	Gene		
Term_lmo1604	1647787.0	1647813.0	27.0	-	terminator		lmo1604
Term_lmo1603	1647788.0	1647812.0	25.0	+	terminator		lmo1603
lmo1604	1647821.0	1648366.0	546.0	-	Gene		
Term_murC	1648475.0	1648500.0	26.0	-	terminator		murC
lmo1605	1648511.0	1649854.0	1344.0	-	Gene		murC
Term_lmo1606	1650054.0	1650065.0	12.0	-	terminator		lmo1606
lmo1606	1650149.0	1652500.0	2352.0	-	Gene		
lmo1607	1652810.0	1653427.0	618.0	-	Gene		
lmo1608	1653433.0	1654233.0	801.0	-	Gene		
lmo1609	1654268.0	1654579.0	312.0	-	Gene		
Term_lmo1610	1654663.0	1654687.0	25.0	-	terminator		lmo1610
lmo1610	1654691.0	1654909.0	219.0	-	Gene		
lmo1611	1654902.0	1655975.0	1074.0	-	Gene		
lmo1612	1656173.0	1656484.0	312.0	+	Gene		
Term_lmo1613	1656489.0	1656520.0	32.0	-	terminator		lmo1613
Term_lmo1612	1656494.0	1656515.0	22.0	+	terminator		lmo1612
lmo1613	1656521.0	1656769.0	249.0	-	Gene		
Term_lmo1614	1656885.0	1656902.0	18.0	-	terminator		lmo1614
lmo1614	1656903.0	1657754.0	852.0	-	Gene		
Term_lmo1615	1657783.0	1657805.0	23.0	-	terminator		lmo1615
lmo1615	1657815.0	1658459.0	645.0	-	Gene		trmB
lmo1616	1658466.0	1659248.0	783.0	-	Gene		
Term_lmo1617	1659421.0	1659446.0	26.0	-	terminator		lmo1617
lmo1617	1659457.0	1660926.0	1470.0	-	Gene		
lmo1618	1660923.0	1661363.0	441.0	-	Gene		
Term_daaA	1661556.0	1661575.0	20.0	-	terminator		daaA
lmo1619	1661588.0	1662457.0	870.0	-	Gene		daaA
Term_lmo1620	1662521.0	1662547.0	27.0	-	terminator		lmo1620
lmo1620	1662570.0	1663982.0	1413.0	-	Gene		
lmo1621	1664057.0	1664470.0	414.0	-	Gene		
lmo1622	1664575.0	1665405.0	831.0	+	Gene		
Term_lmo1622	1665414.0	1665436.0	23.0	+	terminator		lmo1622
Term_lmo1623	1665414.0	1665436.0	23.0	-	terminator		lmo1623
lmo1623	1665444.0	1666097.0	654.0	-	Gene		
lmo1624	1666107.0	1667720.0	1614.0	-	Gene		
Term_lmo1625	1667789.0	1667818.0	30.0	-	terminator		lmo1625
lmo1625	1667831.0	1669444.0	1614.0	-	Gene		
lmo1626	1669529.0	1669966.0	438.0	-	Gene		
lmo1627	1670037.0	1670810.0	774.0	-	Gene		trpA
lmo1628	1670803.0	1672005.0	1203.0	-	Gene		trpB
lmo1629	1672008.0	1672616.0	609.0	-	Gene		trpF
lmo1630	1672613.0	1673371.0	759.0	-	Gene		trpC
lmo1631	1673368.0	1674387.0	1020.0	-	Gene		trpD
lmo1632	1674359.0	1674964.0	606.0	-	Gene		trpG
lmo1633	1674961.0	1676325.0	1365.0	-	Gene		trpE
T-box-8	1676392.0	1676617.0	226.0	-	Srna	Rfam	
T-box-9	1676666.0	1676907.0	242.0	-	Srna	Rfam	
lmo1634	1677409.0	1680009.0	2601.0	+	Gene		
Term_lmo1634	1680054.0	1680079.0	26.0	+	terminator		lmo1634
lmo1635	1680132.0	1680560.0	429.0	+	Gene		
Term_lmo1635	1680545.0	1680557.0	13.0	+	terminator		lmo1635
lmo1636	1680644.0	1681564.0	921.0	+	Gene		
lmo1637	1681561.0	1682628.0	1068.0	+	Gene		
Term_lmo1637	1682638.0	1682658.0	21.0	+	terminator		lmo1637
Term_lmo1638	1682638.0	1682658.0	21.0	-	terminator		lmo1638
lmo1638	1682664.0	1683638.0	975.0	-	Gene		
lmo1639	1683635.0	1684216.0	582.0	-	Gene		
lmo1640	1684229.0	1684462.0	234.0	-	Gene		
Term_citB	1684528.0	1684552.0	25.0	-	terminator		citB
lmo1641	1684563.0	1687265.0	2703.0	-	Gene		citB
Term_lmo1642	1687389.0	1687411.0	23.0	-	terminator		lmo1642
lmo1642	1687420.0	1688223.0	804.0	-	Gene		
lmo1643	1688248.0	1688670.0	423.0	-	Gene		
lmo1644	1688670.0	1691888.0	3219.0	-	Gene		
Term_lmo1645	1691928.0	1691938.0	11.0	-	terminator		lmo1645
lmo1645	1691972.0	1695043.0	3072.0	-	Gene		
lmo1646	1695040.0	1696164.0	1125.0	-	Gene		
lmo1647	1696280.0	1696888.0	609.0	+	Gene		
Term_lmo1648	1696893.0	1696916.0	24.0	-	terminator		lmo1648
Term_lmo1647	1696920.0	1696956.0	37.0	+	terminator		lmo1647
lmo1648	1696940.0	1697302.0	363.0	-	Gene		
Term_lmo1649	1697370.0	1697383.0	14.0	-	terminator		lmo1649
lmo1649	1697476.0	1697991.0	516.0	-	Gene		
Term_lmo1650	1698118.0	1698134.0	17.0	-	terminator		lmo1650
lmo1650	1698165.0	1698653.0	489.0	-	Gene		
lmo1651	1698734.0	1700539.0	1806.0	-	Gene		
lmo1652	1700523.0	1702292.0	1770.0	-	Gene		
rli59	1702361.0	1702543.0	183.0	-	Srna	Toledo-Arana et al. 2009	
Term_lmo1653	1702647.0	1702680.0	34.0	-	terminator		lmo1653
lmo1653	1702695.0	1703315.0	621.0	-	Gene		
lmo1654	1703330.0	1703824.0	495.0	-	Gene		
Term_lmo1655	1704333.0	1704349.0	17.0	-	terminator		lmo1655
lmo1655	1704618.0	1705181.0	564.0	-	Gene		
anti1655	1704657.0	1704956.0	300.0	+	Srna	Wurtzel et al. 2012	
lmo1656	1705199.0	1705630.0	432.0	-	Gene		
lmo1657	1706204.0	1707088.0	885.0	-	Gene		tsf
lmo1658	1707168.0	1707917.0	750.0	-	Gene		rpsB
lmo1659	1708312.0	1708518.0	207.0	+	Gene		
Term_lmo1659	1708526.0	1708544.0	19.0	+	terminator		lmo1659
Term_leuS	1708827.0	1708847.0	21.0	-	terminator		leuS
lmo1660	1708857.0	1711268.0	2412.0	-	Gene		leuS
T-box-10	1711342.0	1711543.0	202.0	-	Srna	Rfam	
lmo1661	1711672.0	1712637.0	966.0	+	Gene		
lmo1662	1712634.0	1713209.0	576.0	+	Gene		
Term_lmo1662	1713190.0	1713231.0	42.0	+	terminator		lmo1662
lmo1663	1713234.0	1715099.0	1866.0	-	Gene		ansB
Term_metK	1715202.0	1715229.0	28.0	-	terminator		metK
lmo1664	1715236.0	1716435.0	1200.0	-	Gene		metK
SAM-SreC	1716478.0	1716659.0	182.0	-	Srna	Johansson et al. 2009	
lmo1665	1716858.0	1717160.0	303.0	+	Gene		
Term_lmo1665	1717164.0	1717187.0	24.0	+	terminator		lmo1665
Term_lmo1666	1717164.0	1717187.0	24.0	-	terminator		lmo1666
lmo1666	1717193.0	1722328.0	5136.0	-	Gene		
lmo1667	1722431.0	1723339.0	909.0	-	Gene		
lmo1668	1723356.0	1723598.0	243.0	-	Gene		
Term_lmo1669	1723631.0	1723642.0	12.0	-	terminator		lmo1669
lmo1669	1723649.0	1724122.0	474.0	-	Gene		
anti1670-2	1724155.0	1724454.0	300.0	-	Srna	Mraheil et al. 2011	
lmo1670	1724196.0	1724462.0	267.0	+	Gene		
anti1670-1	1724308.0	1724381.0	74.0	-	Srna	Wurtzel et al. 2012	
Term_lmo1670	1724471.0	1724492.0	22.0	+	terminator		lmo1670
lmo1671	1724612.0	1725565.0	954.0	+	Gene		
Term_lmo1671	1725570.0	1725601.0	32.0	+	terminator		lmo1671
Term_menE	1725570.0	1725601.0	32.0	-	terminator		menE
lmo1672	1725584.0	1726993.0	1410.0	-	Gene		menE
lmo1673	1727009.0	1727827.0	819.0	-	Gene		menB
lmo1674	1727824.0	1728651.0	828.0	-	Gene		
lmo1675	1728653.0	1730395.0	1743.0	-	Gene		menD
lmo1676	1730392.0	1731780.0	1389.0	-	Gene		menF
lmo1677	1731955.0	1732893.0	939.0	+	Gene		
anti1677	1732172.0	1732471.0	300.0	-	Srna	Wurtzel et al. 2012	
Term_lmo1677	1732899.0	1732921.0	23.0	+	terminator		lmo1677
Term_lmo1678	1732899.0	1732921.0	23.0	-	terminator		lmo1678
lmo1678	1732926.0	1734779.0	1854.0	-	Gene		
lmo1679	1734776.0	1735948.0	1173.0	-	Gene		
lmo1680	1735941.0	1737065.0	1125.0	-	Gene		
lmo1681	1737087.0	1739384.0	2298.0	-	Gene		
SAM-SreD	1739418.0	1739633.0	216.0	-	Srna	Johansson et al. 2009	
Term_lmo1682	1739425.0	1739446.0	22.0	-	terminator		lmo1682
lmo1682	1739674.0	1740849.0	1176.0	-	Gene		
lmot18	1740916.0	1740987.0	72.0	-	NcRNA	tRNA	
lmot19	1740993.0	1741083.0	91.0	-	NcRNA	tRNA	
lmot20	1741118.0	1741190.0	73.0	-	NcRNA	tRNA	
lmot21	1741197.0	1741270.0	74.0	-	NcRNA	tRNA	
lmot22	1741296.0	1741366.0	71.0	-	NcRNA	tRNA	
lmot23	1741390.0	1741462.0	73.0	-	NcRNA	tRNA	
lmot24	1741491.0	1741563.0	73.0	-	NcRNA	tRNA	
lmot25	1741568.0	1741643.0	76.0	-	NcRNA	tRNA	
lmot26	1741648.0	1741721.0	74.0	-	NcRNA	tRNA	
lmot27	1741764.0	1741853.0	90.0	-	NcRNA	tRNA	
lmot28	1741876.0	1741949.0	74.0	-	NcRNA	tRNA	
lmot29	1741961.0	1742034.0	74.0	-	NcRNA	tRNA	
lmot30	1742077.0	1742149.0	73.0	-	NcRNA	tRNA	
lmot31	1742172.0	1742245.0	74.0	-	NcRNA	tRNA	
lmot32	1742256.0	1742329.0	74.0	-	NcRNA	tRNA	
lmot33	1742339.0	1742424.0	86.0	-	NcRNA	tRNA	
lmot34	1742439.0	1742513.0	75.0	-	NcRNA	tRNA	
lmot35	1742529.0	1742610.0	82.0	-	NcRNA	tRNA	
lmot36	1742616.0	1742688.0	73.0	-	NcRNA	tRNA	
lmot37	1742730.0	1742805.0	76.0	-	NcRNA	tRNA	
lmot38	1742814.0	1742886.0	73.0	-	NcRNA	tRNA	
lmor07	1742900.0	1743009.0	110.0	-	NcRNA	rRNA	
lmor08	1743091.0	1746021.0	2931.0	-	NcRNA	rRNA	
lmor09	1746266.0	1747811.0	1546.0	-	NcRNA	rRNA	
Term_lmo1683	1748238.0	1748256.0	19.0	-	terminator		lmo1683
lmo1683	1748263.0	1748709.0	447.0	-	Gene		
Term_lmo1684	1748731.0	1748746.0	16.0	-	terminator		lmo1684
lmo1684	1748792.0	1749733.0	942.0	-	Gene		
lmo1685	1749878.0	1751176.0	1299.0	+	Gene		gsaB
Term_gsaB	1751223.0	1751256.0	34.0	+	terminator		gsaB
lmo1686	1751283.0	1752371.0	1089.0	+	Gene		
Term_lmo1686	1752380.0	1752407.0	28.0	+	terminator		lmo1686
Term_lmo1687	1752380.0	1752407.0	28.0	-	terminator		lmo1687
lmo1687	1752413.0	1752940.0	528.0	-	Gene		
Term_lmo1688	1753029.0	1753040.0	12.0	-	terminator		lmo1688
lmo1688	1753095.0	1753841.0	747.0	-	Gene		
lmo1689	1753845.0	1754942.0	1098.0	-	Gene		
lmo1690	1755143.0	1756123.0	981.0	+	Gene		
Term_lmo1690	1756130.0	1756147.0	18.0	+	terminator		lmo1690
Term_lmo1691	1756130.0	1756147.0	18.0	-	terminator		lmo1691
lmo1691	1756156.0	1756617.0	462.0	-	Gene		
lmo1692	1756629.0	1756862.0	234.0	-	Gene		
lmo1693	1756864.0	1757673.0	810.0	-	Gene		recX
lmo1694	1757771.0	1758673.0	903.0	+	Gene		
Term_lmo1694	1758681.0	1758708.0	28.0	+	terminator		lmo1694
Term_lmo1695	1758681.0	1758708.0	28.0	-	terminator		lmo1695
lmo1695	1758694.0	1761291.0	2598.0	-	Gene		
lmo1696	1761318.0	1761992.0	675.0	-	Gene		
lmo1697	1762200.0	1763165.0	966.0	+	Gene		
Term_lmo1697	1763177.0	1763204.0	28.0	+	terminator		lmo1697
Term_lmo1698	1763177.0	1763204.0	28.0	-	terminator		lmo1698
lmo1698	1763209.0	1763751.0	543.0	-	Gene		
lmo1699	1763941.0	1764843.0	903.0	+	Gene		
lmo1700	1764871.0	1765077.0	207.0	+	Gene		
Term_lmo1701	1765080.0	1765113.0	34.0	-	terminator		lmo1701
Term_lmo1700	1765085.0	1765108.0	24.0	+	terminator		lmo1700
lmo1701	1765117.0	1765470.0	354.0	-	Gene		
lmo1702	1765499.0	1765900.0	402.0	-	Gene		
lmo1703	1765915.0	1767294.0	1380.0	-	Gene		
lmo1704	1767359.0	1767739.0	381.0	-	Gene		
lmo1705	1767846.0	1768490.0	645.0	+	Gene		
Term_lmo1705	1768485.0	1768514.0	30.0	+	terminator		lmo1705
Term_lmo1706	1768485.0	1768514.0	30.0	-	terminator		lmo1706
lmo1706	1768520.0	1769389.0	870.0	-	Gene		
anti1707	1769225.0	1769524.0	300.0	-	Srna	Wurtzel et al. 2012	
lmo1707	1769479.0	1769700.0	222.0	+	Gene		
Term_lmo1708	1769660.0	1769673.0	14.0	-	terminator		lmo1708
Term_lmo1707	1769713.0	1769726.0	14.0	+	terminator		lmo1707
lmo1708	1769720.0	1770526.0	807.0	-	Gene		
anti1708	1770069.0	1770368.0	300.0	+	Srna	Wurtzel et al. 2012	
Term_lmo1709	1770554.0	1770565.0	12.0	-	terminator		lmo1709
lmo1709	1770648.0	1771406.0	759.0	-	Gene		
lmo1710	1771594.0	1772040.0	447.0	+	Gene		
Term_lmo1710	1772048.0	1772071.0	24.0	+	terminator		lmo1710
lmo1711	1772178.0	1773410.0	1233.0	+	Gene		
Term_lmo1711	1773437.0	1773475.0	39.0	+	terminator		lmo1711
lmo1712	1773514.0	1774773.0	1260.0	+	Gene		
Term_lmo1712	1774781.0	1774803.0	23.0	+	terminator		lmo1712
lmo1713	1774991.0	1775983.0	993.0	+	Gene		
Term_lmo1713	1775990.0	1776031.0	42.0	+	terminator		lmo1713
lmot39	1776112.0	1776183.0	72.0	+	NcRNA	tRNA	
Term_lmo1714	1776194.0	1776226.0	33.0	-	terminator		lmo1714
lmo1714	1776257.0	1776829.0	573.0	-	Gene		
lmo1715	1776910.0	1777578.0	669.0	-	Gene		
lmo1716	1777763.0	1778338.0	576.0	+	Gene		
Term_lmo1716	1778352.0	1778394.0	43.0	+	terminator		lmo1716
Term_lmo1717	1778353.0	1778393.0	41.0	-	terminator		lmo1717
lmo1717	1778415.0	1779482.0	1068.0	-	Gene		
Term_lmo1718	1779669.0	1779702.0	34.0	-	terminator		lmo1718
lmo1718	1779714.0	1780802.0	1089.0	-	Gene		
lmo1719	1780824.0	1781126.0	303.0	-	Gene		
Term_lmo1720	1781181.0	1781196.0	16.0	-	terminator		lmo1720
lmo1720	1781196.0	1781504.0	309.0	-	Gene		
Term_lmo1721	1781621.0	1781650.0	30.0	-	terminator		lmo1721
lmo1721	1781661.0	1784339.0	2679.0	-	Gene		
Term_lmo1722	1784425.0	1784469.0	45.0	-	terminator		lmo1722
lmo1722	1784473.0	1785798.0	1326.0	-	Gene		
lmo1723	1785841.0	1786614.0	774.0	-	Gene		
lmo1724	1786607.0	1787287.0	681.0	-	Gene		
lmo1725	1787280.0	1787648.0	369.0	-	Gene		
Term_lmo1726	1787729.0	1787758.0	30.0	-	terminator		lmo1726
lmo1726	1787769.0	1788752.0	984.0	-	Gene		
Term_lmo1727	1788788.0	1788800.0	13.0	-	terminator		lmo1727
lmo1727	1788812.0	1789777.0	966.0	-	Gene		
lmo1728	1789825.0	1793085.0	3261.0	-	Gene		
lmo1729	1793082.0	1795253.0	2172.0	-	Gene		
lmo1730	1795681.0	1796925.0	1245.0	+	Gene		
Term_lmo1730	1796936.0	1796965.0	30.0	+	terminator		lmo1730
lmo1731	1796987.0	1797880.0	894.0	+	Gene		
lmo1732	1797897.0	1798727.0	831.0	+	Gene		
Term_lmo1732	1798740.0	1798764.0	25.0	+	terminator		lmo1732
Term_lmo1733	1798740.0	1798764.0	25.0	-	terminator		lmo1733
lmo1733	1798772.0	1800241.0	1470.0	-	Gene		gltD
lmo1734	1800256.0	1804848.0	4593.0	-	Gene		
anti1734	1800500.0	1800799.0	300.0	+	Srna	Wurtzel et al. 2012	
lmo1735	1805041.0	1805928.0	888.0	+	Gene		gltC
Term_lmo1736	1805866.0	1805897.0	32.0	-	terminator		lmo1736
lmo1736	1805925.0	1806443.0	519.0	-	Gene		
Term_gltC	1806420.0	1806442.0	23.0	+	terminator		gltC
lmo1737	1806446.0	1807552.0	1107.0	-	Gene		
lmo1738	1807643.0	1808458.0	816.0	-	Gene		
lmo1739	1808460.0	1809107.0	648.0	-	Gene		
lmo1740	1809118.0	1809759.0	642.0	-	Gene		
T-box-11	1809817.0	1810057.0	241.0	-	Srna	Rfam	
Term_lmo1741	1810121.0	1810150.0	30.0	-	terminator		lmo1741
lmo1741	1810157.0	1811197.0	1041.0	-	Gene		
lmo1742	1811219.0	1812961.0	1743.0	-	Gene		adeC
lmo1743	1812978.0	1813436.0	459.0	-	Gene		
Term_lmo1743	1812982.0	1812994.0	13.0	-	terminator		lmo1743
lmo1744	1813457.0	1814332.0	876.0	-	Gene		
Term_lmo1745	1814360.0	1814394.0	35.0	-	terminator		lmo1745
lmo1745	1814403.0	1815080.0	678.0	-	Gene		
Term_lmo1746	1815138.0	1815157.0	20.0	-	terminator		lmo1746
lmo1746	1815143.0	1817122.0	1980.0	-	Gene		
lmo1747	1817112.0	1817879.0	768.0	-	Gene		
Term_lmo1748	1817968.0	1817997.0	30.0	-	terminator		lmo1748
lmo1748	1818007.0	1818516.0	510.0	-	Gene		
lmo1749	1818740.0	1819213.0	474.0	+	Gene		
anti1749	1819048.0	1819127.0	80.0	-	Srna	Mraheil et al. 2011	
Term_lmo1749	1819219.0	1819238.0	20.0	+	terminator		lmo1749
Term_lmo1750	1819219.0	1819238.0	20.0	-	terminator		lmo1750
lmo1750	1819244.0	1819798.0	555.0	-	Gene		
Term_lmo1751	1820092.0	1820127.0	36.0	-	terminator		lmo1751
lmo1751	1820133.0	1821494.0	1362.0	-	Gene		
anti1751	1820461.0	1820760.0	300.0	+	Srna	Wurtzel et al. 2012	
lmo1752	1821518.0	1822273.0	756.0	-	Gene		
Term_lmo1753	1822402.0	1822412.0	11.0	-	terminator		lmo1753
lmo1753	1822421.0	1823353.0	933.0	-	Gene		
Term_gatB	1823463.0	1823486.0	24.0	-	terminator		gatB
lmo1754	1823494.0	1824924.0	1431.0	-	Gene		gatB
lmo1755	1824936.0	1826387.0	1452.0	-	Gene		gatA
lmo1756	1826411.0	1826704.0	294.0	-	Gene		gatC
Term_lmo1757	1826810.0	1826821.0	12.0	-	terminator		lmo1757
lmo1757	1826829.0	1827944.0	1116.0	-	Gene		
lmo1758	1827941.0	1829956.0	2016.0	-	Gene		ligA
anti1758	1829176.0	1829234.0	59.0	+	Srna	Mraheil et al. 2011	
lmo1759	1829982.0	1832177.0	2196.0	-	Gene		pcrA
lmo1760	1832242.0	1832919.0	678.0	-	Gene		
lmo1761	1833125.0	1834480.0	1356.0	+	Gene		
Term_lmo1761	1834489.0	1834517.0	29.0	+	terminator		lmo1761
Term_lmo1762	1834489.0	1834517.0	29.0	-	terminator		lmo1762
lmo1762	1834523.0	1834777.0	255.0	-	Gene		
lmo1763	1834795.0	1835091.0	297.0	-	Gene		
lmo1764	1835229.0	1836491.0	1263.0	-	Gene		purD
lmo1765	1836516.0	1838045.0	1530.0	-	Gene		purH
lmo1766	1838051.0	1838617.0	567.0	-	Gene		purN
lmo1767	1838614.0	1839663.0	1050.0	-	Gene		purM
lmo1768	1839682.0	1841109.0	1428.0	-	Gene		purF
lmo1769	1841094.0	1843313.0	2220.0	-	Gene		purQ
lmo1770	1843306.0	1843989.0	684.0	-	Gene		purL
lmo1771	1843993.0	1844238.0	246.0	-	Gene		
lmo1772	1844250.0	1844963.0	714.0	-	Gene		purC
lmo1773	1845044.0	1846336.0	1293.0	-	Gene		purB
lmo1774	1846355.0	1847479.0	1125.0	-	Gene		purK
lmo1775	1847472.0	1847960.0	489.0	-	Gene		purE
Term_lmo1776	1848138.0	1848162.0	25.0	-	terminator		lmo1776
lmo1776	1848166.0	1848690.0	525.0	-	Gene		
lmor10	1848821.0	1848930.0	110.0	-	NcRNA	rRNA	
lmor11	1849012.0	1851942.0	2931.0	-	NcRNA	rRNA	
lmor12	1852187.0	1853732.0	1546.0	-	NcRNA	rRNA	
Term_lmo1777	1853759.0	1853780.0	22.0	-	terminator		lmo1777
lmo1777	1854077.0	1854682.0	606.0	-	Gene		
anti1777	1854469.0	1854768.0	300.0	+	Srna	Wurtzel et al. 2012	
lmo1778	1854748.0	1855521.0	774.0	+	Gene		
lmo1779	1855571.0	1855933.0	363.0	+	Gene		
Term_lmo1779	1855919.0	1855944.0	26.0	+	terminator		lmo1779
Term_lmo1780	1855919.0	1855944.0	26.0	-	terminator		lmo1780
lmo1780	1855952.0	1857184.0	1233.0	-	Gene		
lmo1781	1857242.0	1857772.0	531.0	-	Gene		
lmo1782	1857856.0	1858611.0	756.0	+	Gene		
Term_lmo1782	1858621.0	1858642.0	22.0	+	terminator		lmo1782
lmo1783	1858651.0	1859010.0	360.0	-	Gene		rplT
lmo1784	1859050.0	1859250.0	201.0	-	Gene		rpmI
lmo1785	1859272.0	1859787.0	516.0	-	Gene		infC
rli14 - LhrB	1859870.0	1860017.0	148.0	-	Srna	Christiansen et al. 2006	
L20	1859870.0	1860008.0	139.0	-	Srna	Rfam	
Term_inlC	1860152.0	1860173.0	22.0	-	terminator		inlC
lmo1786	1860200.0	1861090.0	891.0	-	Gene		inlC
rli43	1861377.0	1861533.0	157.0	-	Srna	Toledo-Arana et al. 2009	
lmo1787	1861907.0	1862251.0	345.0	-	Gene		rplS
L19	1862270.0	1862308.0	39.0	-	Srna	Rfam	
lmo1788	1862459.0	1862893.0	435.0	+	Gene		
lmo1789	1862893.0	1863480.0	588.0	+	Gene		
lmo1790	1863501.0	1864217.0	717.0	+	Gene		
Term_lmo1790	1864212.0	1864242.0	31.0	+	terminator		lmo1790
Term_lmo1791	1864212.0	1864242.0	31.0	-	terminator		lmo1791
lmo1791	1864248.0	1864637.0	390.0	-	Gene		
lmo1792	1864657.0	1865394.0	738.0	-	Gene		trmD
lmo1793	1865394.0	1865912.0	519.0	-	Gene		rimM
lmo1794	1865922.0	1866308.0	387.0	-	Gene		
lmo1795	1866336.0	1867070.0	735.0	-	Gene		
Term_lmo1796	1867157.0	1867173.0	17.0	-	terminator		lmo1796
lmo1796	1867180.0	1867410.0	231.0	-	Gene		
lmo1797	1867427.0	1867699.0	273.0	-	Gene		rpsP
lmo1798	1867802.0	1869460.0	1659.0	-	Gene		
Term_lmo1799	1869482.0	1869515.0	34.0	-	terminator		lmo1799
lmo1799	1869532.0	1872243.0	2712.0	-	Gene		
Term_lmo1800	1872698.0	1872717.0	20.0	-	terminator		lmo1800
lmo1800	1872724.0	1873620.0	897.0	-	Gene		
Term_ffh	1873731.0	1873755.0	25.0	-	terminator		ffh
lmo1801	1873764.0	1875116.0	1353.0	-	Gene		ffh
Term_lmo1802	1875112.0	1875125.0	14.0	-	terminator		lmo1802
lmo1802	1875129.0	1875461.0	333.0	-	Gene		
Term_lmo1803	1875540.0	1875564.0	25.0	-	terminator		lmo1803
lmo1803	1875574.0	1876560.0	987.0	-	Gene		
lmo1804	1876575.0	1880135.0	3561.0	-	Gene		smc
lmo1805	1880158.0	1880847.0	690.0	-	Gene		rnc
Term_acpA	1880876.0	1880923.0	48.0	-	terminator		acpA
lmo1806	1881041.0	1881274.0	234.0	-	Gene		acpP
Term_fabG	1881305.0	1881321.0	17.0	-	terminator		fabG
lmo1807	1881381.0	1882124.0	744.0	-	Gene		
lmo1808	1882128.0	1883069.0	942.0	-	Gene		fabD
lmo1809	1883062.0	1884075.0	1014.0	-	Gene		plsX
lmo1810	1884096.0	1884665.0	570.0	-	Gene		
Term_lmo1811	1884695.0	1884706.0	12.0	-	terminator		lmo1811
lmo1811	1884846.0	1886894.0	2049.0	-	Gene		
lmo1812	1886887.0	1887777.0	891.0	-	Gene		
Term_lmo1813	1887833.0	1887873.0	41.0	-	terminator		lmo1813
lmo1813	1887913.0	1888575.0	663.0	-	Gene		
lmo1814	1888615.0	1890273.0	1659.0	-	Gene		
lmo1815	1890288.0	1890653.0	366.0	-	Gene		
anti1816	1890670.0	1890969.0	300.0	-	Srna	Wurtzel et al. 2012	
lmo1816	1890951.0	1891139.0	189.0	+	Gene		rpmB
Term_lmo1817	1891157.0	1891180.0	24.0	-	terminator		lmo1817
lmo1817	1891236.0	1891880.0	645.0	-	Gene		
Term_lmo1818	1891908.0	1891935.0	28.0	-	terminator		lmo1818
lmo1818	1891944.0	1892600.0	657.0	-	Gene		
lmo1819	1892603.0	1893478.0	876.0	-	Gene		
lmo1820	1893497.0	1895464.0	1968.0	-	Gene		
lmo1821	1895461.0	1896219.0	759.0	-	Gene		
lmo1822	1896242.0	1897576.0	1335.0	-	Gene		
lmo1823	1897577.0	1898515.0	939.0	-	Gene		fmt
lmo1824	1898529.0	1900922.0	2394.0	-	Gene		priA
lmo1825	1900927.0	1902126.0	1200.0	-	Gene		
Term_lmo1826	1902253.0	1902272.0	20.0	-	terminator		lmo1826
lmo1826	1902281.0	1902484.0	204.0	-	Gene		rpoZ
Term_lmo1827	1902470.0	1902486.0	17.0	-	terminator		lmo1827
lmo1827	1902484.0	1903101.0	618.0	-	Gene		gmk
lmo1828	1903120.0	1903995.0	876.0	-	Gene		
lmo1829	1904152.0	1905864.0	1713.0	+	Gene		
anti1830	1905800.0	1906099.0	300.0	-	Srna	Wurtzel et al. 2012	
Term_lmo1829	1905865.0	1905883.0	19.0	+	terminator		lmo1829
lmo1830	1905952.0	1906551.0	600.0	+	Gene		
Term_lmo1830	1906560.0	1906588.0	29.0	+	terminator		lmo1830
lmo1831	1906592.0	1907221.0	630.0	-	Gene		pyrE
lmo1832	1907218.0	1907919.0	702.0	-	Gene		pyrF
lmo1833	1907916.0	1908830.0	915.0	-	Gene		pyrD
lmo1834	1908827.0	1909591.0	765.0	-	Gene		pyrDII
lmo1835	1909614.0	1912826.0	3213.0	-	Gene		carB
lmo1836	1912819.0	1913910.0	1092.0	-	Gene		pyrAa
lmo1837	1913907.0	1915187.0	1281.0	-	Gene		pyrC
lmo1838	1915175.0	1916086.0	912.0	-	Gene		pyrB
lmo1839	1916166.0	1917452.0	1287.0	-	Gene		pyrP
PyrR-1	1917471.0	1917574.0	104.0	-	Srna	Rfam	
lmo1840	1917581.0	1918132.0	552.0	-	Gene		pyrR
PyrR-2	1918154.0	1918262.0	109.0	-	Srna	Rfam	
lmo1841	1918363.0	1918593.0	231.0	+	Gene		
Term_lmo1841	1918587.0	1918597.0	11.0	+	terminator		lmo1841
lmo1842	1918681.0	1919505.0	825.0	+	Gene		
Term_lmo1842	1919482.0	1919519.0	38.0	+	terminator		lmo1842
Term_lmo1843	1919482.0	1919519.0	38.0	-	terminator		lmo1843
lmo1843	1919525.0	1920436.0	912.0	-	Gene		
lmo1844	1920436.0	1920900.0	465.0	-	Gene		lspA
